player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,League
Diogo Jota,pt POR,"FW,MF",Wolves,21,1996,33.0,29.0,2355.0,9.0,5.0,0.0,0.0,11.0,0.0,0.34,0.19,0.54,0.34,0.54,8.1,8.1,4.0,0.31,0.15,0.46,0.31,0.46,26.2,57.0,23.0,0.0,40.4,2.18,0.88,0.16,0.39,0.14,0.9,0.9,597.0,788.0,75.8,9659.0,2057.0,326.0,391.0,83.4,205.0,268.0,76.5,53.0,82.0,64.6,1.0,27.0,48.0,24.0,6.0,72.0,754.0,34.0,0.0,2.0,213.0,18.0,46.0,2.0,0.0,0.0,0.0,565.0,133.0,90.0,262.0,473.0,26.0,4.0,10.0,4.0,25.0,21.0,34.0,76.0,2.9,45.0,0.0,10.0,7.0,13.0,11.0,0.42,5.0,0.0,1.0,3.0,2.0,0.0,29.0,19.0,12.0,13.0,4.0,5.0,34.0,14.7,29.0,494.0,122.0,24.7,96.0,277.0,121.0,22.0,2.0,0.0,20.0,10.0,9.0,0.0,1170.0,16.0,119.0,599.0,582.0,148.0,1136.0,58.0,105.0,55.2,65.0,2.0,973.0,7949.0,5436.0,1304.0,870.0,66.7,74.0,71.0,0.0,42.0,55.0,6.0,0.0,0.0,0.0,167.0,16.0,45.0,26.2,2018/2019,Premier League
Mathias Jørgensen,dk DEN,DF,Huddersfield,28,1990,24.0,24.0,2147.0,3.0,1.0,0.0,0.0,6.0,0.0,0.13,0.04,0.17,0.13,0.17,1.0,1.0,0.3,0.04,0.01,0.06,0.04,0.06,23.9,8.0,4.0,0.0,50.0,0.34,0.17,0.38,0.75,0.13,2.0,2.0,945.0,1156.0,81.7,18959.0,8020.0,316.0,360.0,87.8,461.0,526.0,87.6,152.0,239.0,63.6,0.7,8.0,82.0,3.0,0.0,105.0,1107.0,49.0,38.0,0.0,176.0,17.0,0.0,0.0,0.0,0.0,0.0,827.0,103.0,226.0,78.0,948.0,106.0,11.0,1.0,1.0,26.0,12.0,21.0,14.0,0.59,14.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,45.0,22.0,31.0,13.0,1.0,22.0,47.0,46.8,25.0,254.0,94.0,37.0,170.0,76.0,8.0,39.0,14.0,0.0,25.0,46.0,112.0,0.0,1402.0,116.0,705.0,722.0,62.0,23.0,1357.0,2.0,5.0,40.0,3.0,1.0,818.0,4126.0,2343.0,832.0,805.0,96.8,5.0,5.0,0.0,33.0,14.0,0.0,0.0,1.0,0.0,287.0,28.0,34.0,45.2,2018/2019,Premier League
Christian Kabasele,be BEL,DF,Watford,27,1991,21.0,19.0,1586.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,0.08,0.0,0.08,0.08,0.08,17.6,8.0,2.0,0.0,25.0,0.45,0.11,0.0,0.0,0.17,-1.3,-1.3,429.0,588.0,73.0,9585.0,3355.0,123.0,152.0,80.9,205.0,253.0,81.0,93.0,169.0,55.0,-0.1,1.0,30.0,0.0,0.0,32.0,579.0,9.0,8.0,0.0,86.0,27.0,0.0,0.0,0.0,0.0,0.0,349.0,70.0,169.0,50.0,449.0,57.0,1.0,3.0,3.0,21.0,9.0,6.0,3.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,24.0,6.0,0.0,7.0,20.0,35.0,13.0,172.0,60.0,34.9,124.0,45.0,3.0,38.0,18.0,0.0,20.0,17.0,93.0,1.0,773.0,117.0,438.0,341.0,24.0,16.0,765.0,0.0,0.0,0.0,0.0,0.0,387.0,1879.0,769.0,413.0,398.0,96.4,4.0,0.0,1.0,23.0,14.0,0.0,0.0,1.0,0.0,175.0,46.0,25.0,64.8,2018/2019,Premier League
Elias Kachunga,cd COD,"FW,MF",Huddersfield,26,1992,20.0,13.0,1182.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.08,0.01,0.09,0.08,0.09,13.1,14.0,3.0,0.0,21.4,1.07,0.23,0.0,0.0,0.07,-1.0,-1.0,230.0,319.0,72.1,3314.0,705.0,133.0,163.0,81.6,71.0,103.0,68.9,15.0,24.0,62.5,-0.2,4.0,16.0,5.0,5.0,15.0,307.0,12.0,2.0,0.0,75.0,3.0,13.0,1.0,0.0,0.0,0.0,210.0,55.0,54.0,27.0,242.0,29.0,4.0,4.0,1.0,9.0,8.0,16.0,13.0,0.99,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,10.0,9.0,3.0,9.0,25.0,36.0,16.0,340.0,70.0,20.6,107.0,157.0,76.0,15.0,0.0,0.0,15.0,8.0,13.0,0.0,466.0,14.0,78.0,220.0,204.0,31.0,456.0,18.0,36.0,50.0,19.0,2.0,323.0,2401.0,1201.0,518.0,306.0,59.1,17.0,18.0,0.0,24.0,21.0,9.0,0.0,1.0,0.0,74.0,16.0,21.0,43.2,2018/2019,Premier League
Aboubakar Kamara,fr FRA,"FW,MF",Fulham,23,1995,13.0,5.0,693.0,3.0,0.0,1.0,2.0,2.0,0.0,0.39,0.0,0.39,0.26,0.26,3.7,2.2,1.1,0.48,0.14,0.62,0.28,0.42,7.7,19.0,8.0,0.0,42.1,2.47,1.04,0.11,0.25,0.11,-0.7,-0.2,174.0,248.0,70.2,2866.0,539.0,91.0,121.0,75.2,68.0,83.0,81.9,15.0,34.0,44.1,-1.1,11.0,6.0,3.0,1.0,11.0,242.0,6.0,1.0,1.0,55.0,5.0,17.0,0.0,0.0,0.0,0.0,182.0,28.0,38.0,37.0,188.0,12.0,4.0,0.0,1.0,4.0,15.0,16.0,25.0,3.25,20.0,0.0,3.0,1.0,1.0,2.0,0.26,0.0,0.0,1.0,0.0,1.0,0.0,10.0,8.0,3.0,7.0,0.0,3.0,9.0,33.3,6.0,201.0,47.0,23.4,57.0,87.0,57.0,12.0,0.0,0.0,12.0,2.0,5.0,0.0,360.0,8.0,42.0,127.0,221.0,39.0,354.0,16.0,33.0,48.5,20.0,0.0,286.0,1856.0,1094.0,375.0,262.0,69.9,26.0,13.0,0.0,24.0,4.0,7.0,1.0,0.0,0.0,57.0,11.0,11.0,50.0,2018/2019,Premier League
Harry Kane,eng ENG,FW,Tottenham,25,1993,28.0,27.0,2424.0,17.0,4.0,4.0,4.0,5.0,0.0,0.63,0.15,0.78,0.48,0.63,14.1,11.1,4.0,0.53,0.15,0.68,0.41,0.56,26.9,97.0,42.0,4.0,43.3,3.6,1.56,0.13,0.31,0.12,2.9,1.9,423.0,575.0,73.6,8165.0,2156.0,196.0,247.0,79.4,146.0,186.0,78.5,72.0,112.0,64.3,0.0,29.0,58.0,17.0,3.0,75.0,542.0,33.0,7.0,2.0,138.0,39.0,21.0,0.0,0.0,0.0,0.0,381.0,87.0,107.0,65.0,442.0,31.0,14.0,2.0,1.0,13.0,11.0,27.0,79.0,2.93,53.0,1.0,8.0,7.0,8.0,12.0,0.45,7.0,0.0,1.0,2.0,2.0,0.0,11.0,7.0,2.0,7.0,2.0,2.0,10.0,20.0,8.0,357.0,93.0,26.1,18.0,148.0,191.0,18.0,7.0,0.0,11.0,4.0,13.0,0.0,935.0,18.0,47.0,440.0,511.0,161.0,901.0,43.0,69.0,62.3,45.0,3.0,737.0,4887.0,2492.0,1263.0,743.0,58.8,84.0,56.0,0.0,31.0,52.0,10.0,1.0,0.0,0.0,88.0,34.0,54.0,38.6,2018/2019,Premier League
N'Golo Kanté,fr FRA,MF,Chelsea,27,1991,36.0,36.0,3092.0,4.0,4.0,0.0,0.0,3.0,0.0,0.12,0.12,0.23,0.12,0.23,2.7,2.7,3.7,0.08,0.11,0.19,0.08,0.19,34.4,29.0,6.0,0.0,20.7,0.84,0.17,0.14,0.67,0.09,1.3,1.3,1805.0,2056.0,87.8,28654.0,6403.0,964.0,1075.0,89.7,673.0,741.0,90.8,124.0,159.0,78.0,0.3,47.0,149.0,40.0,7.0,141.0,2039.0,17.0,9.0,4.0,338.0,20.0,23.0,0.0,0.0,0.0,0.0,1706.0,193.0,157.0,254.0,1724.0,54.0,6.0,6.0,9.0,24.0,44.0,50.0,91.0,2.65,85.0,1.0,1.0,2.0,1.0,5.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0,78.0,61.0,24.0,41.0,13.0,20.0,61.0,32.8,41.0,899.0,286.0,31.8,227.0,430.0,242.0,72.0,8.0,0.0,64.0,43.0,26.0,0.0,2443.0,49.0,407.0,1311.0,920.0,83.0,2429.0,32.0,57.0,56.1,36.0,2.0,1898.0,8905.0,5239.0,2064.0,1792.0,86.8,51.0,54.0,0.0,35.0,15.0,6.0,0.0,0.0,0.0,356.0,17.0,33.0,34.0,2018/2019,Premier League
Beram Kayal,il ISR,MF,Brighton,30,1988,18.0,9.0,940.0,1.0,1.0,0.0,0.0,4.0,0.0,0.1,0.1,0.19,0.1,0.19,0.3,0.3,1.0,0.03,0.09,0.13,0.03,0.13,10.4,4.0,1.0,0.0,25.0,0.38,0.1,0.25,1.0,0.09,0.7,0.7,203.0,292.0,69.5,3618.0,1107.0,88.0,109.0,80.7,92.0,122.0,75.4,19.0,49.0,38.8,0.0,5.0,20.0,3.0,1.0,27.0,280.0,12.0,2.0,0.0,55.0,7.0,6.0,1.0,0.0,0.0,0.0,190.0,40.0,62.0,22.0,237.0,25.0,0.0,2.0,2.0,18.0,12.0,8.0,8.0,0.77,7.0,0.0,0.0,0.0,0.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,33.0,27.0,16.0,16.0,1.0,4.0,28.0,14.3,24.0,315.0,82.0,26.0,164.0,126.0,25.0,23.0,9.0,0.0,14.0,8.0,28.0,0.0,429.0,42.0,148.0,237.0,73.0,12.0,417.0,8.0,14.0,57.1,8.0,0.0,252.0,1590.0,915.0,249.0,211.0,84.7,13.0,13.0,0.0,18.0,7.0,0.0,0.0,1.0,0.0,98.0,11.0,19.0,36.7,2018/2019,Premier League
Michael Keane,eng ENG,DF,Everton,25,1993,33.0,33.0,2969.0,1.0,2.0,0.0,0.0,2.0,0.0,0.03,0.06,0.09,0.03,0.09,1.9,1.9,0.7,0.06,0.02,0.08,0.06,0.08,33.0,29.0,9.0,0.0,31.0,0.88,0.27,0.03,0.11,0.06,-0.9,-0.9,1285.0,1558.0,82.5,28801.0,10748.0,309.0,365.0,84.7,727.0,813.0,89.4,244.0,363.0,67.2,1.3,8.0,97.0,4.0,0.0,104.0,1525.0,33.0,30.0,2.0,286.0,36.0,4.0,0.0,0.0,0.0,0.0,1084.0,141.0,333.0,229.0,1082.0,155.0,3.0,3.0,4.0,41.0,19.0,18.0,19.0,0.58,16.0,0.0,0.0,2.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,25.0,10.0,2.0,13.0,31.0,41.9,18.0,233.0,78.0,33.5,144.0,84.0,5.0,53.0,24.0,1.0,29.0,34.0,222.0,3.0,1934.0,262.0,1096.0,886.0,81.0,43.0,1902.0,5.0,7.0,71.4,7.0,0.0,1088.0,6642.0,3288.0,1154.0,1106.0,95.8,5.0,6.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,416.0,167.0,88.0,65.5,2018/2019,Premier League
Neeskens Kebano,cd COD,"FW,MF",Fulham,26,1992,7.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.0,0.05,0.05,0.05,1.2,1.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.06,-0.1,-0.1,25.0,32.0,78.1,394.0,53.0,16.0,19.0,84.2,8.0,11.0,72.7,1.0,1.0,100.0,0.0,0.0,2.0,0.0,0.0,1.0,31.0,1.0,1.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,26.0,3.0,3.0,1.0,28.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,100.0,0.0,30.0,5.0,16.7,7.0,16.0,7.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,50.0,3.0,6.0,21.0,29.0,4.0,50.0,1.0,2.0,50.0,1.0,0.0,36.0,364.0,188.0,47.0,32.0,68.1,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,66.7,2018/2019,Premier League
Naby Keïta,gn GUI,MF,Liverpool,23,1995,25.0,16.0,1390.0,2.0,1.0,0.0,0.0,0.0,0.0,0.13,0.06,0.19,0.13,0.19,2.1,2.1,1.1,0.14,0.07,0.21,0.14,0.21,15.4,28.0,9.0,0.0,32.1,1.81,0.58,0.07,0.22,0.08,-0.1,-0.1,898.0,1013.0,88.6,14683.0,3625.0,469.0,514.0,91.2,337.0,381.0,88.5,83.0,101.0,82.2,-0.1,10.0,95.0,33.0,1.0,112.0,999.0,14.0,8.0,6.0,176.0,11.0,6.0,4.0,0.0,0.0,0.0,899.0,58.0,56.0,126.0,862.0,14.0,1.0,5.0,1.0,8.0,25.0,13.0,39.0,2.53,31.0,1.0,1.0,4.0,1.0,6.0,0.39,5.0,0.0,0.0,0.0,0.0,0.0,39.0,20.0,13.0,17.0,9.0,10.0,43.0,23.3,33.0,398.0,125.0,31.4,105.0,202.0,91.0,36.0,4.0,0.0,32.0,9.0,13.0,0.0,1227.0,31.0,140.0,777.0,414.0,54.0,1215.0,26.0,43.0,60.5,30.0,2.0,1023.0,6202.0,3701.0,1059.0,958.0,90.5,33.0,28.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,142.0,8.0,15.0,34.8,2018/2019,Premier League
Martin Kelly,eng ENG,DF,Crystal Palace,28,1990,13.0,12.0,1111.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.03,0.0,0.04,0.03,0.04,12.3,3.0,1.0,0.0,33.3,0.24,0.08,0.0,0.0,0.14,-0.4,-0.4,263.0,346.0,76.0,5782.0,2521.0,84.0,100.0,84.0,116.0,135.0,85.9,61.0,107.0,57.0,-0.1,1.0,19.0,2.0,0.0,15.0,335.0,11.0,11.0,0.0,56.0,11.0,0.0,0.0,0.0,0.0,0.0,216.0,27.0,103.0,50.0,255.0,29.0,0.0,1.0,1.0,6.0,3.0,4.0,5.0,0.41,2.0,2.0,0.0,0.0,0.0,2.0,0.16,0.0,1.0,0.0,0.0,0.0,0.0,21.0,14.0,18.0,3.0,0.0,12.0,18.0,66.7,6.0,101.0,31.0,30.7,77.0,22.0,2.0,25.0,15.0,0.0,10.0,10.0,103.0,3.0,505.0,109.0,318.0,209.0,12.0,8.0,494.0,0.0,0.0,0.0,0.0,0.0,258.0,1684.0,942.0,247.0,242.0,98.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,85.0,29.0,22.0,56.9,2018/2019,Premier League
Kenedy,br BRA,"MF,FW",Newcastle Utd,22,1996,25.0,14.0,1348.0,1.0,1.0,0.0,1.0,1.0,0.0,0.07,0.07,0.13,0.07,0.13,2.5,1.7,0.8,0.16,0.05,0.22,0.11,0.17,15.0,29.0,5.0,1.0,17.2,1.94,0.33,0.03,0.2,0.06,-1.5,-0.7,386.0,548.0,70.4,6741.0,2170.0,187.0,232.0,80.6,143.0,186.0,76.9,48.0,88.0,54.5,0.2,11.0,33.0,13.0,5.0,40.0,501.0,47.0,3.0,0.0,82.0,10.0,19.0,5.0,0.0,0.0,0.0,369.0,56.0,123.0,408.0,74.0,22.0,38.0,2.0,2.0,18.0,14.0,33.0,39.0,2.6,22.0,2.0,7.0,1.0,6.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,12.0,18.0,3.0,9.0,31.0,29.0,22.0,283.0,86.0,30.4,84.0,144.0,55.0,31.0,0.0,0.0,31.0,22.0,20.0,0.0,777.0,24.0,177.0,383.0,288.0,33.0,730.0,42.0,62.0,67.7,46.0,3.0,562.0,3740.0,1857.0,551.0,435.0,78.9,21.0,31.0,0.0,18.0,22.0,5.0,0.0,0.0,0.0,164.0,6.0,11.0,35.3,2018/2019,Premier League
Jonjoe Kenny,eng ENG,DF,Everton,21,1997,10.0,8.0,791.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.1,0.3,0.01,0.04,0.05,0.01,0.05,8.8,3.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.04,-0.1,-0.1,431.0,575.0,75.0,7656.0,3760.0,204.0,231.0,88.3,180.0,235.0,76.6,44.0,95.0,46.3,0.7,5.0,47.0,13.0,3.0,59.0,444.0,131.0,3.0,0.0,127.0,6.0,15.0,0.0,0.0,0.0,0.0,298.0,107.0,170.0,20.0,382.0,32.0,128.0,0.0,1.0,21.0,13.0,21.0,15.0,1.71,15.0,0.0,0.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,15.0,5.0,2.0,4.0,14.0,28.6,10.0,136.0,35.0,25.7,92.0,32.0,12.0,20.0,2.0,0.0,18.0,7.0,25.0,0.0,675.0,37.0,177.0,323.0,191.0,4.0,545.0,7.0,13.0,53.8,10.0,1.0,377.0,1463.0,773.0,384.0,346.0,90.1,8.0,8.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,108.0,19.0,8.0,70.4,2018/2019,Premier League
Max Kilman,eng ENG,DF,Wolves,21,1997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018/2019,Premier League
Joshua King,no NOR,FW,Bournemouth,26,1992,35.0,34.0,2961.0,12.0,3.0,5.0,6.0,3.0,0.0,0.36,0.09,0.46,0.21,0.3,12.5,7.9,4.1,0.38,0.12,0.5,0.24,0.36,32.9,64.0,18.0,0.0,28.1,1.95,0.55,0.11,0.39,0.12,-0.5,-0.9,607.0,868.0,69.9,9411.0,2210.0,341.0,440.0,77.5,211.0,301.0,70.1,42.0,77.0,54.5,-1.1,37.0,42.0,39.0,7.0,84.0,841.0,27.0,0.0,4.0,208.0,13.0,49.0,3.0,0.0,0.0,0.0,581.0,156.0,131.0,106.0,641.0,58.0,5.0,18.0,7.0,20.0,25.0,46.0,77.0,2.34,57.0,0.0,9.0,3.0,8.0,12.0,0.36,9.0,0.0,0.0,0.0,3.0,0.0,32.0,25.0,7.0,19.0,6.0,7.0,25.0,28.0,18.0,811.0,158.0,19.5,100.0,442.0,269.0,45.0,5.0,0.0,40.0,7.0,12.0,0.0,1360.0,27.0,162.0,618.0,703.0,190.0,1330.0,73.0,119.0,61.3,79.0,5.0,1067.0,8874.0,5257.0,1614.0,1002.0,62.1,114.0,113.0,0.0,52.0,45.0,7.0,2.0,0.0,0.0,194.0,52.0,78.0,40.0,2018/2019,Premier League
Anthony Knockaert,fr FRA,"FW,MF",Brighton,26,1991,30.0,18.0,1837.0,2.0,6.0,0.0,0.0,4.0,1.0,0.1,0.29,0.39,0.1,0.39,2.9,2.9,4.2,0.14,0.21,0.35,0.14,0.35,20.4,29.0,9.0,2.0,31.0,1.42,0.44,0.07,0.22,0.1,-0.9,-0.9,523.0,736.0,71.1,9823.0,3182.0,271.0,328.0,82.6,157.0,210.0,74.8,87.0,169.0,51.5,1.8,40.0,22.0,18.0,6.0,42.0,636.0,100.0,45.0,2.0,164.0,59.0,50.0,46.0,8.0,15.0,0.0,469.0,77.0,190.0,622.0,66.0,27.0,8.0,4.0,6.0,23.0,26.0,25.0,66.0,3.23,28.0,26.0,1.0,5.0,4.0,9.0,0.44,4.0,3.0,0.0,1.0,0.0,0.0,28.0,17.0,11.0,13.0,4.0,11.0,37.0,29.7,26.0,441.0,96.0,21.8,164.0,207.0,70.0,24.0,1.0,0.0,23.0,20.0,10.0,0.0,960.0,23.0,199.0,396.0,445.0,60.0,867.0,29.0,62.0,46.8,33.0,2.0,698.0,5060.0,2894.0,774.0,611.0,78.9,45.0,27.0,0.0,23.0,20.0,3.0,0.0,0.0,0.0,154.0,11.0,7.0,61.1,2018/2019,Premier League
Sead Kolašinac,ba BIH,DF,Arsenal,25,1993,24.0,22.0,1887.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.24,0.24,0.0,0.24,0.5,0.5,5.5,0.02,0.26,0.28,0.02,0.28,21.0,10.0,2.0,0.0,20.0,0.48,0.1,0.0,0.0,0.05,-0.5,-0.5,973.0,1227.0,79.3,15331.0,5195.0,529.0,605.0,87.4,369.0,465.0,79.4,59.0,101.0,58.4,-0.5,32.0,52.0,24.0,9.0,76.0,1009.0,218.0,13.0,5.0,217.0,14.0,50.0,2.0,0.0,0.0,0.0,755.0,267.0,205.0,837.0,112.0,62.0,203.0,4.0,4.0,22.0,27.0,50.0,46.0,2.19,42.0,0.0,3.0,0.0,1.0,9.0,0.43,8.0,0.0,0.0,0.0,1.0,0.0,32.0,18.0,19.0,11.0,2.0,12.0,29.0,41.4,17.0,286.0,88.0,30.8,119.0,111.0,56.0,18.0,3.0,0.0,15.0,16.0,40.0,2.0,1412.0,50.0,331.0,649.0,507.0,88.0,1195.0,16.0,33.0,48.5,17.0,1.0,916.0,4559.0,2859.0,1019.0,880.0,86.4,30.0,18.0,0.0,21.0,10.0,11.0,1.0,1.0,1.0,186.0,13.0,23.0,36.1,2018/2019,Premier League
Vincent Kompany,be BEL,DF,Manchester City,32,1986,17.0,13.0,1224.0,1.0,0.0,0.0,0.0,6.0,0.0,0.07,0.0,0.07,0.07,0.07,0.2,0.2,0.1,0.01,0.01,0.02,0.01,0.02,13.6,3.0,1.0,0.0,33.3,0.22,0.07,0.33,1.0,0.05,0.8,0.8,1127.0,1212.0,93.0,24149.0,7772.0,318.0,340.0,93.5,598.0,628.0,95.2,207.0,236.0,87.7,-0.1,3.0,109.0,1.0,0.0,68.0,1207.0,5.0,5.0,0.0,121.0,20.0,1.0,0.0,0.0,0.0,0.0,1015.0,96.0,101.0,36.0,1118.0,40.0,0.0,2.0,2.0,7.0,7.0,4.0,10.0,0.74,10.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,8.0,4.0,1.0,5.0,7.0,71.4,2.0,54.0,22.0,40.7,28.0,21.0,5.0,14.0,9.0,0.0,5.0,9.0,61.0,0.0,1308.0,111.0,530.0,821.0,42.0,8.0,1303.0,3.0,4.0,75.0,3.0,0.0,1017.0,5235.0,2959.0,1063.0,1053.0,99.1,1.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,143.0,30.0,12.0,71.4,2018/2019,Premier League
Terence Kongolo,nl NED,DF,Huddersfield,24,1994,32.0,32.0,2716.0,1.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.07,0.03,0.07,1.2,1.2,0.9,0.04,0.03,0.07,0.04,0.07,30.2,14.0,4.0,0.0,28.6,0.46,0.13,0.07,0.25,0.08,-0.2,-0.2,952.0,1253.0,76.0,18738.0,8386.0,350.0,407.0,86.0,459.0,552.0,83.2,138.0,264.0,52.3,0.1,9.0,74.0,11.0,4.0,79.0,1143.0,110.0,22.0,3.0,216.0,11.0,19.0,0.0,0.0,0.0,0.0,789.0,152.0,312.0,931.0,127.0,73.0,88.0,1.0,5.0,25.0,23.0,38.0,20.0,0.66,13.0,1.0,1.0,2.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,83.0,45.0,55.0,24.0,4.0,29.0,58.0,50.0,29.0,344.0,103.0,29.9,219.0,109.0,16.0,57.0,15.0,0.0,42.0,57.0,103.0,0.0,1599.0,156.0,758.0,744.0,187.0,31.0,1493.0,13.0,21.0,61.9,14.0,0.0,912.0,4525.0,2463.0,988.0,918.0,92.9,11.0,5.0,0.0,20.0,26.0,2.0,0.0,1.0,1.0,246.0,45.0,27.0,62.5,2018/2019,Premier League
