player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,League
Darko Lazović,rs SRB,DF,Hellas Verona,28,1990,38.0,37.0,3239.0,3.0,7.0,0.0,0.0,4.0,0.0,0.08,0.19,0.28,0.08,0.28,2.4,2.4,8.1,0.07,0.23,0.29,0.07,0.29,36.0,36.0,17.0,1.0,47.2,1.0,0.47,0.08,0.18,0.07,0.6,0.6,1253.0,1673.0,74.9,20547.0,8574.0,647.0,752.0,86.0,487.0,630.0,77.3,96.0,200.0,48.0,-1.1,53.0,66.0,78.0,20.0,184.0,1359.0,314.0,9.0,5.0,236.0,29.0,125.0,17.0,14.0,1.0,1.0,857.0,446.0,370.0,261.0,1052.0,56.0,288.0,8.0,8.0,39.0,40.0,76.0,106.0,2.95,83.0,5.0,12.0,5.0,1.0,18.0,0.5,15.0,0.0,2.0,1.0,0.0,0.0,32.0,14.0,18.0,8.0,6.0,13.0,37.0,35.1,24.0,278.0,78.0,28.1,91.0,100.0,87.0,46.0,4.0,1.0,42.0,12.0,52.0,0.0,1972.0,90.0,379.0,891.0,815.0,117.0,1659.0,45.0,99.0,45.5,48.0,3.0,1168.0,7935.0,5580.0,1485.0,1250.0,84.2,38.0,20.0,0.0,11.0,15.0,20.0,0.0,1.0,0.0,246.0,18.0,29.0,38.3,2019/2020,SerieA
Manuel Lazzari,it ITA,DF,Lazio,25,1993,32.0,29.0,2548.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.11,0.11,0.0,0.11,1.4,1.4,3.5,0.05,0.12,0.17,0.05,0.17,28.3,16.0,9.0,1.0,56.3,0.57,0.32,0.0,0.0,0.09,-1.4,-1.4,845.0,1067.0,79.2,13718.0,3044.0,451.0,515.0,87.6,306.0,375.0,81.6,69.0,120.0,57.5,-0.5,38.0,11.0,43.0,22.0,40.0,897.0,170.0,16.0,2.0,143.0,25.0,119.0,0.0,0.0,0.0,0.0,661.0,227.0,179.0,109.0,777.0,25.0,154.0,0.0,0.0,14.0,21.0,47.0,60.0,2.12,53.0,1.0,1.0,2.0,3.0,6.0,0.21,4.0,0.0,0.0,2.0,0.0,0.0,20.0,13.0,12.0,7.0,1.0,11.0,30.0,36.7,19.0,243.0,72.0,29.6,90.0,114.0,39.0,25.0,2.0,1.0,23.0,4.0,38.0,0.0,1295.0,47.0,314.0,473.0,644.0,88.0,1126.0,37.0,73.0,50.7,42.0,2.0,940.0,7712.0,5657.0,1018.0,878.0,86.2,31.0,27.0,0.0,21.0,41.0,7.0,0.0,1.0,0.0,146.0,3.0,18.0,14.3,2019/2020,SerieA
Rafael Leão,pt POR,FW,Milan,20,1999,31.0,12.0,1404.0,6.0,1.0,0.0,0.0,0.0,0.0,0.38,0.06,0.45,0.38,0.45,4.9,4.9,3.0,0.31,0.19,0.5,0.31,0.5,15.6,45.0,15.0,0.0,33.3,2.88,0.96,0.13,0.4,0.11,1.1,1.1,362.0,476.0,76.1,5996.0,1227.0,176.0,223.0,78.9,140.0,168.0,83.3,28.0,43.0,65.1,-2.0,30.0,11.0,24.0,9.0,34.0,467.0,9.0,0.0,2.0,110.0,15.0,37.0,0.0,0.0,0.0,0.0,309.0,91.0,76.0,68.0,357.0,21.0,2.0,7.0,1.0,9.0,14.0,18.0,59.0,3.78,42.0,0.0,13.0,2.0,2.0,7.0,0.45,3.0,0.0,2.0,1.0,1.0,0.0,8.0,4.0,2.0,6.0,0.0,2.0,8.0,25.0,6.0,192.0,45.0,23.4,24.0,76.0,92.0,11.0,1.0,0.0,10.0,1.0,3.0,0.0,652.0,8.0,52.0,282.0,392.0,101.0,644.0,41.0,63.0,65.1,44.0,3.0,492.0,4523.0,2959.0,779.0,538.0,69.1,33.0,30.0,0.0,16.0,15.0,6.0,1.0,0.0,0.0,69.0,30.0,33.0,47.6,2019/2020,SerieA
Lucas Leiva,br BRA,MF,Lazio,32,1987,25.0,23.0,1808.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.05,0.05,0.0,0.05,0.6,0.6,1.9,0.03,0.09,0.12,0.03,0.12,20.1,10.0,3.0,0.0,30.0,0.5,0.15,0.0,0.0,0.06,-0.6,-0.6,1002.0,1135.0,88.3,19833.0,5548.0,375.0,409.0,91.7,458.0,508.0,90.2,151.0,179.0,84.4,-0.9,18.0,97.0,11.0,1.0,111.0,1100.0,35.0,30.0,2.0,165.0,32.0,6.0,0.0,0.0,0.0,0.0,812.0,183.0,140.0,102.0,937.0,66.0,3.0,4.0,3.0,10.0,22.0,16.0,37.0,1.84,33.0,1.0,0.0,2.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,69.0,41.0,27.0,38.0,4.0,24.0,85.0,28.2,61.0,453.0,134.0,29.6,212.0,209.0,32.0,25.0,7.0,0.0,18.0,39.0,49.0,0.0,1346.0,72.0,366.0,864.0,180.0,8.0,1314.0,7.0,12.0,58.3,9.0,1.0,857.0,4163.0,2099.0,872.0,841.0,96.4,7.0,14.0,1.0,47.0,19.0,0.0,0.0,0.0,0.0,269.0,44.0,26.0,62.9,2019/2020,SerieA
Lukas Lerager,dk DEN,MF,Genoa,26,1993,21.0,15.0,1387.0,1.0,1.0,0.0,0.0,5.0,0.0,0.06,0.06,0.13,0.06,0.13,1.2,1.2,1.6,0.08,0.1,0.18,0.08,0.18,15.4,14.0,5.0,0.0,35.7,0.91,0.32,0.07,0.2,0.09,-0.2,-0.2,494.0,600.0,82.3,7799.0,2189.0,255.0,290.0,87.9,199.0,233.0,85.4,28.0,48.0,58.3,-0.6,11.0,39.0,9.0,3.0,46.0,589.0,11.0,6.0,1.0,153.0,6.0,11.0,1.0,0.0,0.0,0.0,414.0,93.0,93.0,57.0,466.0,44.0,4.0,5.0,1.0,6.0,3.0,20.0,29.0,1.88,25.0,0.0,0.0,2.0,1.0,4.0,0.26,4.0,0.0,0.0,0.0,0.0,0.0,34.0,19.0,19.0,10.0,5.0,14.0,39.0,35.9,25.0,298.0,72.0,24.2,93.0,156.0,49.0,24.0,5.0,0.0,19.0,8.0,18.0,0.0,748.0,29.0,155.0,421.0,195.0,23.0,739.0,4.0,11.0,36.4,4.0,0.0,446.0,1709.0,714.0,580.0,493.0,85.0,14.0,12.0,0.0,28.0,23.0,2.0,0.0,0.0,0.0,149.0,33.0,26.0,55.9,2019/2020,SerieA
Mehdi Léris,fr FRA,"MF,FW",Sampdoria,21,1998,15.0,3.0,509.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18,0.18,0.35,0.18,0.35,0.8,0.6,0.5,0.14,0.08,0.22,0.1,0.18,5.7,12.0,3.0,1.0,25.0,2.12,0.53,0.08,0.33,0.05,0.2,0.4,170.0,230.0,73.9,2892.0,878.0,92.0,103.0,89.3,59.0,77.0,76.6,15.0,36.0,41.7,0.5,6.0,14.0,8.0,4.0,19.0,221.0,9.0,1.0,0.0,48.0,10.0,19.0,6.0,3.0,2.0,0.0,151.0,34.0,45.0,29.0,178.0,14.0,1.0,4.0,0.0,5.0,7.0,10.0,19.0,3.36,13.0,1.0,2.0,1.0,1.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,6.0,3.0,4.0,5.0,11.0,45.5,6.0,142.0,30.0,21.1,50.0,61.0,31.0,12.0,4.0,0.0,8.0,2.0,5.0,0.0,313.0,14.0,61.0,135.0,146.0,17.0,304.0,13.0,22.0,59.1,14.0,3.0,235.0,1609.0,816.0,279.0,225.0,80.6,17.0,8.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,43.0,5.0,11.0,31.3,2019/2020,SerieA
Karlo Letica,hr CRO,GK,SPAL,22,1997,10.0,10.0,900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,319.0,63.3,6415.0,4473.0,43.0,43.0,100.0,73.0,73.0,100.0,83.0,199.0,41.7,0.0,1.0,0.0,0.0,0.0,0.0,189.0,130.0,37.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,138.0,14.0,167.0,28.0,223.0,0.0,0.0,53.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,341.0,316.0,340.0,1.0,0.0,0.0,212.0,1.0,1.0,100.0,1.0,0.0,125.0,575.0,348.0,113.0,112.0,99.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,2019/2020,SerieA
Matthijs de Ligt,nl NED,DF,Juventus,19,1999,29.0,26.0,2450.0,4.0,0.0,0.0,0.0,5.0,0.0,0.15,0.0,0.15,0.15,0.15,2.6,2.6,0.3,0.1,0.01,0.11,0.1,0.11,27.2,18.0,9.0,0.0,50.0,0.66,0.33,0.22,0.44,0.15,1.4,1.4,1394.0,1526.0,91.3,29594.0,7983.0,384.0,404.0,95.0,723.0,780.0,92.7,251.0,291.0,86.3,-0.3,3.0,80.0,1.0,0.0,54.0,1488.0,38.0,35.0,1.0,158.0,52.0,1.0,0.0,0.0,0.0,0.0,1251.0,118.0,157.0,256.0,1166.0,59.0,3.0,6.0,3.0,13.0,7.0,13.0,9.0,0.33,8.0,0.0,0.0,0.0,1.0,2.0,0.07,1.0,0.0,0.0,0.0,1.0,0.0,40.0,27.0,26.0,12.0,2.0,14.0,29.0,48.3,15.0,215.0,72.0,33.5,121.0,86.0,8.0,51.0,27.0,1.0,24.0,14.0,141.0,3.0,1796.0,240.0,804.0,1031.0,51.0,22.0,1760.0,1.0,1.0,100.0,1.0,0.0,1112.0,5973.0,2894.0,1257.0,1239.0,98.6,4.0,3.0,0.0,29.0,18.0,0.0,1.0,3.0,0.0,259.0,69.0,39.0,63.9,2019/2020,SerieA
Anderson Lima,br BRA,MF,Lazio,19,1999,6.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.21,0.33,0.54,0.21,0.54,0.7,5.0,2.0,0.0,40.0,7.26,2.9,0.0,0.0,0.03,-0.1,-0.1,25.0,30.0,83.3,426.0,145.0,10.0,12.0,83.3,12.0,13.0,92.3,2.0,4.0,50.0,-0.2,2.0,4.0,0.0,0.0,4.0,26.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,22.0,4.0,4.0,7.0,22.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,8.71,2.0,1.0,2.0,1.0,0.0,1.0,1.45,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,3.0,33.3,2.0,22.0,11.0,50.0,9.0,9.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,46.0,1.0,9.0,26.0,15.0,3.0,43.0,3.0,3.0,100.0,3.0,0.0,36.0,269.0,180.0,37.0,28.0,75.7,2.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2019/2020,SerieA
Karol Linetty,pl POL,MF,Sampdoria,24,1995,28.0,22.0,2019.0,4.0,3.0,0.0,0.0,4.0,0.0,0.18,0.13,0.31,0.18,0.31,1.7,1.7,2.1,0.08,0.09,0.17,0.08,0.17,22.4,31.0,9.0,0.0,29.0,1.38,0.4,0.13,0.44,0.06,2.3,2.3,595.0,765.0,77.8,9994.0,3045.0,308.0,362.0,85.1,214.0,262.0,81.7,61.0,103.0,59.2,0.9,29.0,49.0,19.0,8.0,79.0,740.0,25.0,8.0,0.0,178.0,26.0,30.0,11.0,3.0,2.0,0.0,512.0,126.0,127.0,255.0,461.0,30.0,5.0,1.0,1.0,8.0,22.0,28.0,64.0,2.85,54.0,3.0,1.0,2.0,2.0,10.0,0.45,8.0,0.0,0.0,1.0,0.0,0.0,62.0,32.0,29.0,23.0,10.0,19.0,62.0,30.6,43.0,438.0,125.0,28.5,116.0,224.0,98.0,31.0,3.0,0.0,28.0,16.0,18.0,0.0,1032.0,32.0,203.0,495.0,408.0,60.0,1009.0,29.0,50.0,58.0,32.0,1.0,757.0,4630.0,2849.0,773.0,641.0,82.9,36.0,34.0,0.0,43.0,33.0,0.0,0.0,0.0,0.0,217.0,14.0,23.0,37.8,2019/2020,SerieA
Pol Lirola,es ESP,DF,Fiorentina,21,1997,35.0,30.0,2648.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.07,0.07,0.0,0.07,1.5,1.5,2.7,0.05,0.09,0.14,0.05,0.14,29.4,23.0,8.0,0.0,34.8,0.78,0.27,0.0,0.0,0.07,-1.5,-1.5,979.0,1311.0,74.7,17355.0,6693.0,462.0,525.0,88.0,385.0,489.0,78.7,111.0,230.0,48.3,-0.7,33.0,71.0,34.0,11.0,106.0,1111.0,200.0,20.0,1.0,234.0,34.0,67.0,0.0,0.0,0.0,0.0,751.0,267.0,293.0,41.0,1041.0,37.0,180.0,5.0,3.0,22.0,22.0,53.0,68.0,2.31,57.0,2.0,6.0,3.0,0.0,5.0,0.17,4.0,0.0,1.0,0.0,0.0,0.0,31.0,20.0,20.0,6.0,5.0,15.0,38.0,39.5,23.0,244.0,69.0,28.3,93.0,85.0,66.0,33.0,5.0,0.0,28.0,24.0,64.0,0.0,1569.0,78.0,431.0,727.0,548.0,67.0,1370.0,50.0,75.0,66.7,53.0,2.0,1032.0,7711.0,5254.0,1123.0,976.0,86.9,34.0,25.0,0.0,16.0,7.0,1.0,0.0,1.0,0.0,228.0,11.0,22.0,33.3,2019/2020,SerieA
Fernando Llorente,es ESP,FW,Napoli,34,1985,17.0,3.0,501.0,3.0,1.0,0.0,0.0,1.0,0.0,0.54,0.18,0.72,0.54,0.72,4.7,4.7,0.7,0.84,0.12,0.96,0.84,0.96,5.6,31.0,11.0,0.0,35.5,5.57,1.98,0.1,0.27,0.15,-1.7,-1.7,127.0,156.0,81.4,1822.0,142.0,78.0,85.0,91.8,39.0,52.0,75.0,7.0,10.0,70.0,0.3,10.0,2.0,3.0,0.0,4.0,149.0,7.0,0.0,0.0,52.0,3.0,1.0,0.0,0.0,0.0,0.0,100.0,34.0,22.0,32.0,99.0,8.0,1.0,3.0,1.0,4.0,3.0,4.0,19.0,3.41,14.0,0.0,0.0,4.0,1.0,2.0,0.36,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,108.0,28.0,25.9,2.0,42.0,64.0,6.0,1.0,0.0,5.0,1.0,3.0,0.0,237.0,3.0,10.0,89.0,149.0,69.0,230.0,5.0,9.0,55.6,6.0,0.0,144.0,621.0,217.0,340.0,196.0,57.6,11.0,9.0,0.0,11.0,9.0,3.0,0.0,0.0,0.0,15.0,28.0,23.0,54.9,2019/2020,SerieA
Stanislav Lobotka,sk SVK,MF,Napoli,24,1994,14.0,9.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.01,0.02,0.04,0.01,0.04,8.4,2.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.06,-0.1,-0.1,608.0,646.0,94.1,10855.0,2265.0,291.0,310.0,93.9,229.0,241.0,95.0,74.0,77.0,96.1,-0.2,6.0,58.0,2.0,0.0,37.0,632.0,14.0,14.0,1.0,79.0,16.0,1.0,0.0,0.0,0.0,0.0,529.0,68.0,49.0,68.0,562.0,11.0,0.0,3.0,0.0,3.0,10.0,5.0,16.0,1.91,14.0,0.0,1.0,0.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,5.0,7.0,2.0,4.0,13.0,30.8,9.0,120.0,40.0,33.3,30.0,75.0,15.0,7.0,1.0,0.0,6.0,6.0,4.0,0.0,695.0,11.0,133.0,486.0,121.0,4.0,683.0,7.0,9.0,77.8,8.0,0.0,498.0,2355.0,1074.0,607.0,579.0,95.4,4.0,3.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,68.0,2.0,7.0,22.2,2019/2020,SerieA
Manuel Locatelli,it ITA,MF,Sassuolo,21,1998,33.0,31.0,2586.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.17,0.17,0.0,0.17,1.7,1.7,4.3,0.06,0.15,0.21,0.06,0.21,28.7,33.0,6.0,4.0,18.2,1.15,0.21,0.0,0.0,0.05,-1.7,-1.7,1886.0,2178.0,86.6,35567.0,8514.0,839.0,914.0,91.8,780.0,859.0,90.8,242.0,357.0,67.8,0.7,47.0,219.0,32.0,3.0,164.0,2069.0,109.0,81.0,10.0,296.0,84.0,26.0,24.0,11.0,10.0,2.0,1652.0,224.0,302.0,492.0,1617.0,38.0,4.0,5.0,7.0,25.0,35.0,31.0,93.0,3.24,76.0,7.0,3.0,2.0,3.0,8.0,0.28,8.0,0.0,0.0,0.0,0.0,0.0,86.0,58.0,34.0,44.0,8.0,25.0,74.0,33.8,49.0,519.0,172.0,33.1,195.0,232.0,92.0,56.0,16.0,1.0,40.0,16.0,38.0,1.0,2527.0,113.0,496.0,1609.0,579.0,34.0,2432.0,49.0,72.0,68.1,50.0,1.0,1755.0,9040.0,5184.0,2034.0,1943.0,95.5,27.0,37.0,0.0,46.0,58.0,0.0,0.0,0.0,1.0,271.0,28.0,33.0,45.9,2019/2020,SerieA
Pau López,es ESP,GK,Roma,24,1994,32.0,32.0,2880.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,1056.0,78.7,23299.0,13712.0,158.0,160.0,98.8,363.0,371.0,97.8,307.0,521.0,58.9,0.0,0.0,4.0,0.0,0.0,1.0,769.0,287.0,79.0,0.0,127.0,22.0,0.0,0.0,0.0,0.0,0.0,607.0,79.0,370.0,625.0,234.0,1.0,0.0,179.0,6.0,26.0,11.0,3.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,13.0,3.0,23.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1115.0,978.0,1111.0,5.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,0.0,603.0,2454.0,1250.0,526.0,523.0,99.4,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,2019/2020,SerieA
Matteo Lovato,it ITA,DF,Hellas Verona,19,2000,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,16.0,13.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,18.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2019/2020,SerieA
Hirving Lozano,mx MEX,FW,Napoli,24,1995,26.0,10.0,1025.0,4.0,1.0,0.0,0.0,3.0,0.0,0.35,0.09,0.44,0.35,0.44,4.1,4.1,2.1,0.36,0.18,0.54,0.36,0.54,11.4,34.0,13.0,0.0,38.2,2.99,1.14,0.12,0.31,0.12,-0.1,-0.1,270.0,352.0,76.7,3827.0,735.0,159.0,184.0,86.4,84.0,103.0,81.6,13.0,30.0,43.3,-1.1,21.0,8.0,15.0,2.0,25.0,341.0,11.0,0.0,0.0,97.0,8.0,34.0,4.0,0.0,4.0,0.0,243.0,64.0,45.0,20.0,315.0,8.0,3.0,0.0,1.0,4.0,8.0,22.0,47.0,4.13,33.0,1.0,7.0,1.0,4.0,3.0,0.26,2.0,0.0,0.0,0.0,1.0,0.0,10.0,7.0,1.0,6.0,3.0,2.0,12.0,16.7,10.0,283.0,50.0,17.7,37.0,113.0,133.0,16.0,0.0,0.0,16.0,3.0,2.0,0.0,535.0,2.0,48.0,191.0,347.0,81.0,524.0,24.0,44.0,54.5,29.0,0.0,445.0,3525.0,2236.0,571.0,417.0,73.0,31.0,25.0,0.0,22.0,36.0,6.0,0.0,0.0,0.0,60.0,10.0,16.0,38.5,2019/2020,SerieA
Fabio Lucioni,it ITA,DF,Lecce,31,1987,36.0,36.0,3132.0,3.0,0.0,0.0,0.0,8.0,1.0,0.09,0.0,0.09,0.09,0.09,1.7,1.7,0.0,0.05,0.0,0.05,0.05,0.05,34.8,14.0,4.0,0.0,28.6,0.4,0.11,0.21,0.75,0.12,1.3,1.3,1353.0,1570.0,86.2,34535.0,11797.0,228.0,251.0,90.8,751.0,798.0,94.1,366.0,505.0,72.5,0.0,2.0,67.0,3.0,1.0,83.0,1477.0,93.0,87.0,0.0,184.0,106.0,3.0,0.0,0.0,0.0,0.0,1068.0,164.0,338.0,228.0,1256.0,49.0,6.0,4.0,5.0,21.0,15.0,14.0,10.0,0.29,8.0,1.0,0.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,40.0,29.0,31.0,9.0,0.0,10.0,32.0,31.3,22.0,255.0,84.0,32.9,177.0,69.0,9.0,69.0,41.0,1.0,28.0,30.0,195.0,3.0,1931.0,488.0,1235.0,780.0,44.0,14.0,1841.0,7.0,11.0,63.6,8.0,1.0,1149.0,6780.0,3673.0,1230.0,1212.0,98.5,4.0,5.0,0.0,20.0,15.0,0.0,0.0,2.0,1.0,270.0,63.0,48.0,56.8,2019/2020,SerieA
José Luis Palomino,ar ARG,DF,Atalanta,29,1990,30.0,28.0,2480.0,2.0,1.0,0.0,0.0,5.0,0.0,0.07,0.04,0.11,0.07,0.11,2.4,2.4,1.2,0.09,0.04,0.13,0.09,0.13,27.6,15.0,3.0,0.0,20.0,0.54,0.11,0.13,0.67,0.16,-0.4,-0.4,1148.0,1318.0,87.1,23889.0,6752.0,334.0,368.0,90.8,599.0,646.0,92.7,198.0,272.0,72.8,-0.2,6.0,61.0,7.0,2.0,59.0,1231.0,87.0,61.0,0.0,184.0,22.0,7.0,0.0,0.0,0.0,0.0,963.0,160.0,195.0,984.0,184.0,80.0,26.0,6.0,3.0,12.0,6.0,19.0,16.0,0.58,15.0,0.0,0.0,1.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,93.0,51.0,56.0,34.0,3.0,32.0,67.0,47.8,35.0,507.0,186.0,36.7,247.0,239.0,21.0,58.0,16.0,1.0,42.0,33.0,145.0,1.0,1667.0,189.0,808.0,857.0,76.0,22.0,1585.0,4.0,6.0,66.7,4.0,0.0,947.0,5317.0,2067.0,913.0,899.0,98.5,12.0,8.0,0.0,48.0,19.0,1.0,0.0,1.0,0.0,339.0,83.0,39.0,68.0,2019/2020,SerieA
Jordan Lukaku,be BEL,DF,Lazio,25,1994,13.0,1.0,396.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.45,0.45,0.0,0.45,0.1,0.1,0.8,0.02,0.18,0.2,0.02,0.2,4.4,2.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.04,-0.1,-0.1,128.0,169.0,75.7,2205.0,716.0,65.0,75.0,86.7,49.0,62.0,79.0,12.0,23.0,52.2,1.2,9.0,4.0,7.0,5.0,11.0,144.0,25.0,0.0,0.0,20.0,6.0,15.0,0.0,0.0,0.0,0.0,102.0,32.0,35.0,103.0,39.0,1.0,25.0,0.0,1.0,5.0,3.0,8.0,15.0,3.41,12.0,1.0,1.0,0.0,0.0,2.0,0.45,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,1.0,2.0,4.0,50.0,2.0,55.0,18.0,32.7,25.0,19.0,11.0,7.0,1.0,0.0,6.0,0.0,5.0,0.0,201.0,6.0,45.0,72.0,97.0,4.0,176.0,6.0,11.0,54.5,6.0,2.0,132.0,899.0,638.0,143.0,125.0,87.4,2.0,3.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,28.0,2.0,1.0,66.7,2019/2020,SerieA
