player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,League
Giacomo Bonaventura,it ITA,MF,Milan,27,1989,33.0,30.0,2541.0,8.0,2.0,0.0,0.0,3.0,0.0,0.28,0.07,0.35,0.28,0.35,5.3,5.3,3.2,0.19,0.11,0.3,0.19,0.3,28.2,67.0,30.0,1.0,44.8,2.37,1.06,0.12,0.27,0.08,3.7,3.7,1275.0,1503.0,84.8,21621.0,4509.0,637.0,700.0,91.0,490.0,548.0,89.4,130.0,213.0,61.0,-1.2,50.0,87.0,32.0,6.0,103.0,1420.0,83.0,31.0,3.0,265.0,36.0,45.0,38.0,9.0,9.0,3.0,1137.0,144.0,222.0,237.0,1185.0,42.0,14.0,13.0,1.0,20.0,23.0,29.0,100.0,3.53,72.0,12.0,3.0,5.0,6.0,8.0,0.28,6.0,0.0,0.0,0.0,1.0,1.0,27.0,21.0,7.0,16.0,4.0,11.0,54.0,20.4,43.0,443.0,117.0,26.4,116.0,225.0,102.0,43.0,7.0,0.0,36.0,22.0,22.0,0.0,1820.0,50.0,310.0,953.0,703.0,89.0,1745.0,31.0,49.0,63.3,35.0,0.0,1384.0,7644.0,4224.0,1508.0,1363.0,90.4,37.0,43.0,0.0,23.0,48.0,2.0,0.0,0.0,0.0,223.0,20.0,28.0,41.7,2017/2018,SerieA
Federico Bonazzoli,it ITA,FW,SPAL,20,1997,11.0,2.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.26,0.0,0.26,0.26,0.26,2.0,8.0,2.0,0.0,25.0,4.09,1.02,0.0,0.0,0.06,-0.5,-0.5,29.0,38.0,76.3,519.0,49.0,15.0,18.0,83.3,10.0,12.0,83.3,4.0,6.0,66.7,0.0,0.0,1.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,22.0,8.0,8.0,29.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.59,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,3.0,33.3,2.0,42.0,9.0,21.4,7.0,20.0,15.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,73.0,2.0,7.0,35.0,33.0,9.0,71.0,3.0,4.0,75.0,3.0,0.0,57.0,232.0,84.0,78.0,58.0,74.4,8.0,5.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,25.0,2017/2018,SerieA
Federico Bonazzoli,it ITA,FW,Sampdoria,20,1997,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,0.3,1.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.05,0.0,0.0,12.0,14.0,85.7,198.0,15.0,7.0,8.0,87.5,2.0,2.0,100.0,3.0,4.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,2.0,7.0,8.0,2.0,15.0,1.0,1.0,100.0,1.0,1.0,13.0,67.0,19.0,16.0,13.0,81.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017/2018,SerieA
Kevin Bonifazi,it ITA,"DF,FW",Torino,21,1996,6.0,4.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,4.5,1.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.03,0.0,0.0,158.0,183.0,86.3,3356.0,827.0,48.0,57.0,84.2,83.0,97.0,85.6,26.0,28.0,92.9,0.0,0.0,5.0,0.0,0.0,5.0,176.0,7.0,2.0,0.0,41.0,7.0,1.0,0.0,0.0,0.0,0.0,136.0,19.0,28.0,52.0,114.0,4.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,6.0,2.0,0.0,3.0,6.0,50.0,3.0,46.0,17.0,37.0,25.0,20.0,1.0,11.0,4.0,0.0,7.0,10.0,17.0,0.0,247.0,31.0,126.0,113.0,23.0,3.0,240.0,1.0,4.0,25.0,3.0,0.0,152.0,1068.0,483.0,139.0,133.0,95.7,6.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,44.0,8.0,2.0,80.0,2017/2018,SerieA
Leonardo Bonucci,it ITA,DF,Milan,30,1987,35.0,35.0,3085.0,2.0,1.0,0.0,0.0,5.0,1.0,0.06,0.03,0.09,0.06,0.09,2.6,2.6,0.4,0.08,0.01,0.09,0.08,0.09,34.3,27.0,8.0,0.0,29.6,0.79,0.23,0.07,0.25,0.1,-0.6,-0.6,1761.0,2094.0,84.1,44495.0,17247.0,303.0,357.0,84.9,977.0,1066.0,91.7,480.0,658.0,72.9,0.6,13.0,230.0,19.0,2.0,158.0,1994.0,100.0,94.0,0.0,230.0,99.0,8.0,0.0,0.0,0.0,0.0,1390.0,208.0,496.0,230.0,1736.0,82.0,6.0,13.0,16.0,41.0,20.0,21.0,34.0,0.99,29.0,0.0,0.0,2.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,17.0,9.0,2.0,7.0,21.0,33.3,14.0,152.0,51.0,33.6,88.0,54.0,10.0,55.0,30.0,0.0,25.0,28.0,129.0,1.0,2369.0,221.0,1093.0,1286.0,142.0,35.0,2274.0,2.0,6.0,33.3,3.0,0.0,1607.0,8530.0,4898.0,1662.0,1634.0,98.3,8.0,8.0,0.0,25.0,27.0,9.0,0.0,0.0,0.0,306.0,44.0,32.0,57.9,2017/2018,SerieA
Fabio Borini,it ITA,"FW,DF",Milan,26,1991,29.0,19.0,1610.0,2.0,3.0,0.0,0.0,5.0,0.0,0.11,0.17,0.28,0.11,0.28,2.1,2.1,1.0,0.12,0.06,0.18,0.12,0.18,17.9,36.0,14.0,0.0,38.9,2.01,0.78,0.06,0.14,0.06,-0.1,-0.1,643.0,839.0,76.6,12222.0,3828.0,265.0,305.0,86.9,290.0,359.0,80.8,85.0,159.0,53.5,2.0,17.0,48.0,19.0,9.0,77.0,752.0,87.0,5.0,1.0,140.0,28.0,43.0,6.0,0.0,0.0,0.0,531.0,118.0,190.0,132.0,581.0,39.0,73.0,3.0,2.0,19.0,12.0,21.0,43.0,2.4,33.0,2.0,1.0,2.0,4.0,4.0,0.22,4.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,13.0,11.0,5.0,12.0,37.0,32.4,25.0,281.0,68.0,24.2,86.0,116.0,79.0,38.0,6.0,0.0,32.0,17.0,22.0,0.0,1080.0,25.0,211.0,475.0,464.0,60.0,998.0,15.0,29.0,51.7,17.0,0.0,718.0,4404.0,2582.0,801.0,708.0,88.4,25.0,24.0,0.0,19.0,43.0,1.0,0.0,0.0,0.0,152.0,13.0,20.0,39.4,2017/2018,SerieA
Marco Borriello,it ITA,FW,SPAL,35,1982,15.0,9.0,773.0,1.0,0.0,0.0,0.0,6.0,0.0,0.12,0.0,0.12,0.12,0.12,1.2,1.2,0.8,0.13,0.1,0.23,0.13,0.23,8.6,12.0,4.0,3.0,33.3,1.4,0.47,0.08,0.25,0.1,-0.2,-0.2,120.0,161.0,74.5,1513.0,201.0,76.0,92.0,82.6,32.0,44.0,72.7,5.0,10.0,50.0,-0.8,8.0,3.0,1.0,0.0,6.0,146.0,15.0,0.0,0.0,48.0,1.0,4.0,0.0,0.0,0.0,0.0,100.0,37.0,24.0,108.0,18.0,11.0,0.0,8.0,0.0,2.0,3.0,9.0,14.0,1.63,12.0,0.0,0.0,1.0,1.0,1.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,4.0,112.0,28.0,25.0,16.0,45.0,51.0,6.0,1.0,0.0,5.0,1.0,4.0,1.0,248.0,6.0,25.0,121.0,122.0,37.0,230.0,4.0,9.0,44.4,4.0,0.0,163.0,1233.0,400.0,346.0,174.0,50.3,26.0,14.0,0.0,14.0,10.0,11.0,0.0,0.0,0.0,37.0,22.0,24.0,47.8,2017/2018,SerieA
Lucas Boyé,ar ARG,"FW,MF",Torino,21,1996,11.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.23,0.23,0.0,0.23,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,90.0,68.9,909.0,223.0,28.0,40.0,70.0,27.0,32.0,84.4,2.0,7.0,28.6,-0.4,5.0,5.0,0.0,0.0,4.0,88.0,2.0,0.0,0.0,21.0,2.0,2.0,0.0,0.0,0.0,0.0,63.0,14.0,13.0,16.0,69.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,10.0,6.34,9.0,0.0,1.0,0.0,0.0,1.0,0.63,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,5.0,1.0,4.0,8.0,50.0,4.0,47.0,22.0,46.8,13.0,24.0,10.0,4.0,0.0,0.0,4.0,3.0,3.0,0.0,141.0,6.0,20.0,70.0,58.0,5.0,139.0,5.0,8.0,62.5,5.0,0.0,107.0,617.0,313.0,131.0,100.0,76.3,14.0,15.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,18.0,1.0,9.0,10.0,2017/2018,SerieA
Enrico Brignola,it ITA,"FW,MF",Benevento,18,1999,18.0,16.0,1347.0,3.0,2.0,0.0,0.0,5.0,0.0,0.2,0.13,0.33,0.2,0.33,2.8,2.8,1.6,0.19,0.11,0.3,0.19,0.3,15.0,33.0,9.0,0.0,27.3,2.2,0.6,0.09,0.33,0.09,0.2,0.2,383.0,472.0,81.1,6296.0,1401.0,187.0,217.0,86.2,162.0,188.0,86.2,26.0,42.0,61.9,0.4,17.0,16.0,16.0,1.0,35.0,464.0,8.0,1.0,1.0,108.0,5.0,13.0,2.0,1.0,0.0,0.0,387.0,47.0,38.0,413.0,46.0,5.0,4.0,2.0,0.0,10.0,12.0,22.0,46.0,3.06,28.0,2.0,10.0,5.0,1.0,5.0,0.33,3.0,0.0,1.0,1.0,0.0,0.0,29.0,18.0,17.0,8.0,4.0,7.0,32.0,21.9,25.0,327.0,88.0,26.9,100.0,142.0,85.0,18.0,0.0,0.0,18.0,4.0,4.0,0.0,677.0,7.0,126.0,343.0,277.0,49.0,670.0,35.0,62.0,56.5,41.0,3.0,573.0,4462.0,2161.0,668.0,523.0,78.3,35.0,44.0,0.0,32.0,13.0,8.0,0.0,0.0,0.0,81.0,3.0,13.0,18.8,2017/2018,SerieA
Alberto Brignoli,it ITA,GK,Benevento,25,1991,13.0,11.0,1126.0,1.0,0.0,0.0,0.0,2.0,0.0,0.08,0.0,0.08,0.08,0.08,0.1,0.1,0.0,0.01,0.0,0.01,0.01,0.01,12.5,1.0,1.0,0.0,100.0,0.08,0.08,1.0,1.0,0.09,0.9,0.9,292.0,477.0,61.2,10326.0,6118.0,35.0,36.0,97.2,116.0,118.0,98.3,140.0,322.0,43.5,0.0,0.0,8.0,0.0,0.0,0.0,330.0,147.0,44.0,0.0,47.0,22.0,0.0,0.0,0.0,0.0,0.0,160.0,39.0,278.0,301.0,91.0,0.0,0.0,61.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,526.0,454.0,521.0,4.0,1.0,1.0,380.0,0.0,0.0,0.0,0.0,0.0,258.0,1216.0,648.0,214.0,212.0,99.1,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,59.0,0.0,0.0,0.0,2017/2018,SerieA
Petar Brlek,hr CRO,MF,Genoa,23,1994,5.0,3.0,232.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.06,0.06,0.12,0.06,0.12,2.6,3.0,1.0,0.0,33.3,1.16,0.39,0.0,0.0,0.05,-0.1,-0.1,88.0,109.0,80.7,1660.0,333.0,36.0,40.0,90.0,44.0,54.0,81.5,8.0,13.0,61.5,-0.2,1.0,7.0,1.0,0.0,9.0,105.0,4.0,3.0,0.0,14.0,4.0,1.0,1.0,0.0,0.0,0.0,83.0,19.0,7.0,7.0,95.0,3.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,4.0,0.0,2.0,4.0,50.0,2.0,50.0,18.0,36.0,15.0,29.0,6.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,136.0,2.0,29.0,86.0,31.0,3.0,133.0,0.0,2.0,0.0,1.0,0.0,101.0,487.0,212.0,102.0,97.0,95.1,2.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,21.0,2.0,4.0,33.3,2017/2018,SerieA
Marcelo Brozović,hr CRO,MF,Inter,24,1992,31.0,21.0,1926.0,4.0,8.0,0.0,0.0,9.0,0.0,0.19,0.37,0.56,0.19,0.56,2.4,2.4,4.8,0.11,0.22,0.34,0.11,0.34,21.4,47.0,16.0,4.0,34.0,2.2,0.75,0.09,0.25,0.05,1.6,1.6,1504.0,1781.0,84.4,30864.0,9216.0,587.0,658.0,89.2,610.0,686.0,88.9,294.0,397.0,74.1,3.2,62.0,194.0,46.0,7.0,180.0,1673.0,108.0,17.0,2.0,305.0,88.0,36.0,75.0,31.0,13.0,8.0,1165.0,298.0,318.0,251.0,1436.0,57.0,14.0,8.0,8.0,33.0,27.0,29.0,100.0,4.68,67.0,24.0,3.0,3.0,2.0,14.0,0.66,7.0,4.0,1.0,1.0,1.0,0.0,59.0,35.0,19.0,32.0,8.0,12.0,49.0,24.5,37.0,546.0,131.0,24.0,133.0,287.0,126.0,38.0,8.0,0.0,30.0,14.0,15.0,0.0,2037.0,34.0,306.0,1188.0,672.0,62.0,1927.0,25.0,36.0,69.4,27.0,1.0,1472.0,7553.0,3594.0,1665.0,1545.0,92.8,28.0,27.0,0.0,34.0,16.0,0.0,0.0,0.0,0.0,198.0,17.0,28.0,37.8,2017/2018,SerieA
Marcel Büchel,li LIE,MF,Hellas Verona,26,1991,23.0,20.0,1696.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.01,0.01,0.03,0.01,0.03,18.8,9.0,2.0,0.0,22.2,0.48,0.11,0.0,0.0,0.02,-0.2,-0.2,647.0,843.0,76.7,11701.0,2306.0,290.0,345.0,84.1,263.0,313.0,84.0,77.0,149.0,51.7,-0.3,12.0,45.0,4.0,1.0,43.0,821.0,22.0,16.0,1.0,127.0,37.0,7.0,5.0,0.0,5.0,0.0,484.0,133.0,226.0,619.0,122.0,62.0,1.0,2.0,4.0,22.0,11.0,18.0,25.0,1.32,20.0,2.0,1.0,0.0,2.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,43.0,24.0,15.0,24.0,4.0,12.0,48.0,25.0,36.0,346.0,91.0,26.3,135.0,172.0,39.0,39.0,8.0,0.0,31.0,24.0,42.0,1.0,1079.0,69.0,314.0,650.0,162.0,1.0,1062.0,25.0,35.0,71.4,29.0,0.0,684.0,3003.0,1142.0,682.0,629.0,92.2,23.0,21.0,0.0,44.0,19.0,0.0,0.0,0.0,0.0,251.0,48.0,27.0,64.0,2017/2018,SerieA
Ante Budimir,hr CRO,FW,Crotone,26,1991,22.0,17.0,1588.0,6.0,0.0,0.0,0.0,8.0,0.0,0.34,0.0,0.34,0.34,0.34,5.8,5.8,1.7,0.33,0.1,0.43,0.33,0.43,17.6,32.0,18.0,0.0,56.3,1.81,1.02,0.19,0.33,0.18,0.2,0.2,256.0,391.0,65.5,3325.0,628.0,171.0,238.0,71.8,65.0,108.0,60.2,7.0,14.0,50.0,-1.7,18.0,17.0,8.0,1.0,21.0,369.0,22.0,1.0,0.0,138.0,0.0,2.0,0.0,0.0,0.0,0.0,188.0,90.0,113.0,200.0,39.0,60.0,5.0,13.0,1.0,7.0,3.0,17.0,41.0,2.32,25.0,2.0,3.0,1.0,8.0,3.0,0.17,0.0,0.0,0.0,1.0,1.0,1.0,25.0,15.0,2.0,16.0,7.0,4.0,25.0,16.0,21.0,532.0,137.0,25.8,34.0,311.0,187.0,17.0,4.0,0.0,13.0,6.0,28.0,0.0,678.0,32.0,72.0,336.0,307.0,79.0,656.0,11.0,25.0,44.0,11.0,0.0,367.0,2143.0,1043.0,942.0,478.0,50.7,74.0,43.0,0.0,41.0,45.0,20.0,0.0,0.0,0.0,80.0,91.0,107.0,46.0,2017/2018,SerieA
Gianluigi Buffon,it ITA,GK,Juventus,39,1978,21.0,21.0,1862.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,532.0,79.3,12311.0,6368.0,59.0,61.0,96.7,209.0,214.0,97.7,153.0,256.0,59.8,0.0,1.0,0.0,0.0,0.0,0.0,385.0,147.0,46.0,0.0,59.0,27.0,0.0,0.0,0.0,0.0,0.0,295.0,54.0,183.0,35.0,412.0,0.0,0.0,72.0,0.0,15.0,2.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,611.0,545.0,610.0,2.0,0.0,0.0,467.0,1.0,1.0,100.0,1.0,0.0,329.0,1557.0,766.0,287.0,285.0,99.3,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,86.0,0.0,0.0,0.0,2017/2018,SerieA
Alessandro Buongiorno,it ITA,DF,Torino,18,1999,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,92.0,28.0,4.0,5.0,80.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,5.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,100.0,2017/2018,SerieA
Nicolás Burdisso,ar ARG,DF,Torino,36,1981,24.0,23.0,2069.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.04,0.02,0.06,0.04,0.06,23.0,10.0,1.0,0.0,10.0,0.43,0.04,0.0,0.0,0.1,-1.0,-1.0,947.0,1099.0,86.2,24452.0,7750.0,167.0,195.0,85.6,477.0,530.0,90.0,301.0,364.0,82.7,-0.4,3.0,36.0,3.0,1.0,46.0,1045.0,54.0,50.0,0.0,142.0,75.0,1.0,0.0,0.0,0.0,0.0,684.0,159.0,256.0,265.0,707.0,100.0,4.0,3.0,4.0,12.0,11.0,8.0,8.0,0.35,7.0,1.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,9.0,8.0,0.0,4.0,12.0,33.3,8.0,105.0,39.0,37.1,67.0,36.0,2.0,28.0,11.0,0.0,17.0,17.0,143.0,3.0,1320.0,211.0,791.0,584.0,27.0,14.0,1269.0,1.0,1.0,100.0,1.0,0.0,755.0,4025.0,2148.0,805.0,800.0,99.4,4.0,2.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,234.0,46.0,20.0,69.7,2017/2018,SerieA
Leandro Cabrera,uy URU,DF,Crotone,26,1991,5.0,4.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.05,0.03,0.08,0.05,0.08,4.1,2.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.1,-0.2,-0.2,76.0,118.0,64.4,1856.0,976.0,14.0,21.0,66.7,45.0,58.0,77.6,16.0,37.0,43.2,-0.1,1.0,10.0,1.0,0.0,8.0,117.0,1.0,1.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,17.0,49.0,87.0,15.0,11.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.49,2.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,8.0,0.0,0.0,0.0,4.0,0.0,4.0,45.0,9.0,20.0,35.0,9.0,1.0,7.0,3.0,0.0,4.0,5.0,24.0,0.0,164.0,37.0,104.0,62.0,3.0,2.0,163.0,0.0,0.0,0.0,0.0,0.0,72.0,389.0,181.0,64.0,62.0,96.9,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,50.0,6.0,4.0,60.0,2017/2018,SerieA
Fabrizio Cacciatore,it ITA,DF,Chievo,30,1986,33.0,32.0,2871.0,2.0,2.0,0.0,0.0,5.0,1.0,0.06,0.06,0.13,0.06,0.13,1.1,1.1,3.6,0.03,0.11,0.15,0.03,0.15,31.9,24.0,10.0,0.0,41.7,0.75,0.31,0.08,0.2,0.05,0.9,0.9,1494.0,1975.0,75.6,29003.0,13071.0,587.0,675.0,87.0,665.0,814.0,81.7,227.0,427.0,53.2,-1.6,38.0,105.0,68.0,26.0,193.0,1659.0,316.0,25.0,1.0,285.0,54.0,105.0,4.0,1.0,1.0,0.0,991.0,391.0,593.0,342.0,1216.0,94.0,287.0,6.0,7.0,38.0,37.0,54.0,70.0,2.2,57.0,5.0,2.0,2.0,3.0,6.0,0.19,5.0,1.0,0.0,0.0,0.0,0.0,50.0,30.0,29.0,16.0,5.0,20.0,46.0,43.5,26.0,441.0,134.0,30.4,225.0,149.0,67.0,57.0,11.0,0.0,46.0,22.0,82.0,1.0,2279.0,150.0,726.0,978.0,685.0,45.0,1971.0,14.0,28.0,50.0,15.0,1.0,1383.0,6262.0,3280.0,1499.0,1385.0,92.4,17.0,24.0,0.0,15.0,21.0,3.0,0.0,0.0,0.0,332.0,46.0,35.0,56.8,2017/2018,SerieA
Martín Cáceres,uy URU,DF,Hellas Verona,30,1987,14.0,14.0,1165.0,3.0,1.0,0.0,0.0,3.0,0.0,0.23,0.08,0.31,0.23,0.31,2.2,2.2,0.7,0.17,0.05,0.22,0.17,0.22,12.9,16.0,5.0,0.0,31.3,1.24,0.39,0.19,0.6,0.15,0.8,0.8,409.0,556.0,73.6,8054.0,3759.0,169.0,206.0,82.0,171.0,225.0,76.0,60.0,108.0,55.6,0.3,5.0,36.0,5.0,3.0,42.0,466.0,90.0,8.0,1.0,73.0,20.0,17.0,0.0,0.0,0.0,0.0,268.0,136.0,152.0,85.0,343.0,34.0,82.0,5.0,3.0,8.0,8.0,14.0,17.0,1.31,12.0,0.0,1.0,3.0,0.0,4.0,0.31,1.0,0.0,1.0,2.0,0.0,0.0,23.0,13.0,18.0,3.0,2.0,8.0,25.0,32.0,17.0,94.0,28.0,29.8,66.0,19.0,9.0,14.0,4.0,0.0,10.0,11.0,38.0,1.0,683.0,68.0,292.0,305.0,124.0,27.0,595.0,4.0,9.0,44.4,6.0,1.0,391.0,2303.0,1381.0,391.0,353.0,90.3,11.0,4.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,139.0,16.0,8.0,66.7,2017/2018,SerieA
