player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,League
Jasmin Kurtić,si SVN,MF,SPAL,29,1989,30.0,29.0,2557.0,6.0,5.0,0.0,0.0,9.0,0.0,0.21,0.18,0.39,0.21,0.39,3.5,3.5,2.9,0.12,0.1,0.22,0.12,0.22,28.4,63.0,14.0,9.0,22.2,2.22,0.49,0.1,0.43,0.05,2.5,2.5,1104.0,1377.0,80.2,19758.0,4330.0,540.0,600.0,90.0,407.0,488.0,83.4,142.0,241.0,58.9,2.1,35.0,71.0,14.0,7.0,84.0,1261.0,116.0,46.0,2.0,268.0,78.0,65.0,54.0,11.0,9.0,4.0,947.0,178.0,252.0,164.0,1085.0,68.0,16.0,7.0,2.0,38.0,19.0,36.0,73.0,2.57,41.0,19.0,4.0,1.0,8.0,9.0,0.32,3.0,3.0,1.0,1.0,1.0,0.0,37.0,16.0,19.0,13.0,5.0,19.0,62.0,30.6,43.0,568.0,134.0,23.6,163.0,293.0,112.0,33.0,1.0,0.0,32.0,22.0,50.0,0.0,1681.0,55.0,298.0,932.0,596.0,52.0,1567.0,33.0,46.0,71.7,35.0,4.0,1188.0,7929.0,4580.0,1425.0,1223.0,85.8,28.0,23.0,0.0,36.0,55.0,1.0,0.0,0.0,0.0,176.0,51.0,54.0,48.6,2018/2019,SerieA
Antonino La Gumina,it ITA,FW,Empoli,22,1996,22.0,12.0,1090.0,2.0,2.0,0.0,0.0,1.0,0.0,0.17,0.17,0.33,0.17,0.33,5.4,5.4,0.4,0.45,0.03,0.48,0.45,0.48,12.1,30.0,9.0,0.0,30.0,2.48,0.74,0.07,0.22,0.19,-3.4,-3.4,117.0,145.0,80.7,1626.0,162.0,72.0,81.0,88.9,39.0,52.0,75.0,4.0,4.0,100.0,1.6,6.0,3.0,2.0,0.0,6.0,127.0,18.0,1.0,1.0,34.0,0.0,3.0,2.0,0.0,0.0,0.0,119.0,16.0,10.0,15.0,113.0,9.0,0.0,4.0,1.0,1.0,2.0,6.0,21.0,1.73,8.0,0.0,4.0,6.0,2.0,3.0,0.25,1.0,0.0,0.0,1.0,1.0,0.0,10.0,8.0,3.0,4.0,3.0,1.0,5.0,20.0,4.0,233.0,49.0,21.0,22.0,102.0,109.0,13.0,3.0,0.0,10.0,7.0,5.0,0.0,291.0,6.0,17.0,110.0,186.0,58.0,274.0,16.0,31.0,51.6,16.0,0.0,219.0,1523.0,613.0,461.0,200.0,43.4,35.0,16.0,0.0,17.0,21.0,20.0,1.0,0.0,0.0,34.0,8.0,24.0,25.0,2018/2019,SerieA
Alban Lafont,fr FRA,GK,Fiorentina,19,1999,34.0,34.0,3015.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.01,0.01,0.0,0.01,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,1008.0,66.8,21631.0,12992.0,80.0,81.0,98.8,321.0,330.0,97.3,271.0,596.0,45.5,-0.4,1.0,11.0,2.0,0.0,0.0,667.0,341.0,86.0,1.0,94.0,48.0,0.0,0.0,0.0,0.0,0.0,480.0,47.0,481.0,25.0,799.0,1.0,0.0,160.0,5.0,41.0,4.0,1.0,5.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1098.0,988.0,1091.0,8.0,0.0,0.0,764.0,2.0,2.0,100.0,2.0,0.0,564.0,2460.0,1172.0,424.0,422.0,99.5,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,2018/2019,SerieA
Abdou Lahat Diakhate,sn SEN,FW,Parma,19,1998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018/2019,SerieA
Gianluca Lapadula,pe PER,"FW,MF",Genoa,28,1990,8.0,4.0,404.0,1.0,0.0,0.0,0.0,1.0,0.0,0.22,0.0,0.22,0.22,0.22,2.8,2.8,0.1,0.61,0.03,0.65,0.61,0.65,4.5,24.0,5.0,1.0,20.8,5.35,1.11,0.04,0.2,0.12,-1.8,-1.8,52.0,78.0,66.7,676.0,110.0,31.0,49.0,63.3,18.0,24.0,75.0,1.0,1.0,100.0,-0.1,3.0,3.0,1.0,0.0,1.0,74.0,4.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,30.0,14.0,35.0,16.0,11.0,1.0,2.0,0.0,0.0,2.0,3.0,12.0,2.67,5.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,3.0,3.0,7.0,42.9,4.0,84.0,24.0,28.6,11.0,42.0,31.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,150.0,0.0,7.0,58.0,89.0,40.0,146.0,4.0,8.0,50.0,5.0,0.0,81.0,389.0,213.0,221.0,102.0,46.2,14.0,5.0,0.0,16.0,9.0,10.0,0.0,0.0,0.0,27.0,18.0,31.0,36.7,2018/2019,SerieA
Danilo Larangeira,br BRA,DF,Bologna,34,1984,35.0,35.0,3077.0,1.0,0.0,0.0,0.0,4.0,0.0,0.03,0.0,0.03,0.03,0.03,0.7,0.7,1.2,0.02,0.04,0.06,0.02,0.06,34.2,11.0,4.0,0.0,36.4,0.32,0.12,0.09,0.25,0.06,0.3,0.3,1136.0,1467.0,77.4,28043.0,10647.0,262.0,299.0,87.6,570.0,640.0,89.1,301.0,517.0,58.2,-1.2,9.0,113.0,10.0,1.0,104.0,1365.0,102.0,94.0,1.0,199.0,58.0,5.0,0.0,0.0,0.0,0.0,824.0,131.0,512.0,118.0,1164.0,124.0,8.0,9.0,10.0,41.0,14.0,8.0,24.0,0.7,20.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,17.0,31.0,7.0,1.0,19.0,31.0,61.3,12.0,251.0,79.0,31.5,190.0,57.0,4.0,61.0,37.0,1.0,24.0,20.0,196.0,3.0,1795.0,274.0,1030.0,841.0,46.0,20.0,1697.0,3.0,4.0,75.0,3.0,0.0,993.0,6108.0,3581.0,1024.0,998.0,97.5,3.0,3.0,0.0,25.0,20.0,4.0,0.0,0.0,0.0,365.0,90.0,44.0,67.2,2018/2019,SerieA
Kevin Lasagna,it ITA,FW,Udinese,25,1992,36.0,26.0,2453.0,6.0,2.0,0.0,1.0,2.0,0.0,0.22,0.07,0.29,0.22,0.29,9.2,8.5,2.1,0.34,0.08,0.42,0.31,0.39,27.3,64.0,20.0,1.0,31.3,2.35,0.73,0.09,0.3,0.13,-3.2,-2.5,324.0,478.0,67.8,4850.0,766.0,197.0,254.0,77.6,96.0,146.0,65.8,23.0,42.0,54.8,-0.1,19.0,9.0,7.0,2.0,22.0,425.0,53.0,0.0,2.0,127.0,8.0,20.0,0.0,0.0,0.0,0.0,262.0,138.0,78.0,256.0,106.0,43.0,2.0,22.0,1.0,11.0,14.0,26.0,53.0,1.94,33.0,1.0,5.0,4.0,9.0,6.0,0.22,1.0,0.0,0.0,2.0,3.0,0.0,11.0,7.0,1.0,4.0,6.0,2.0,24.0,8.3,22.0,558.0,117.0,21.0,36.0,296.0,226.0,28.0,6.0,0.0,22.0,12.0,36.0,0.0,777.0,40.0,93.0,371.0,361.0,128.0,723.0,11.0,22.0,50.0,13.0,0.0,432.0,3101.0,1749.0,1045.0,493.0,47.2,71.0,29.0,0.0,33.0,35.0,23.0,4.0,0.0,0.0,119.0,68.0,87.0,43.9,2018/2019,SerieA
Vincent Laurini,fr FRA,DF,Fiorentina,29,1989,15.0,10.0,920.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.02,0.05,0.07,0.02,0.07,10.2,2.0,1.0,0.0,50.0,0.2,0.1,0.0,0.0,0.09,-0.2,-0.2,449.0,576.0,78.0,9051.0,3923.0,155.0,180.0,86.1,227.0,265.0,85.7,61.0,113.0,54.0,-0.5,7.0,49.0,14.0,8.0,58.0,457.0,119.0,17.0,2.0,56.0,16.0,26.0,0.0,0.0,0.0,0.0,294.0,102.0,180.0,34.0,404.0,28.0,102.0,2.0,0.0,16.0,5.0,13.0,21.0,2.05,17.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,16.0,7.0,3.0,10.0,15.0,66.7,5.0,199.0,56.0,28.1,91.0,91.0,17.0,19.0,4.0,0.0,15.0,10.0,36.0,0.0,684.0,38.0,186.0,401.0,148.0,1.0,571.0,7.0,7.0,100.0,7.0,0.0,400.0,2461.0,1482.0,407.0,369.0,90.7,4.0,12.0,0.0,16.0,21.0,0.0,0.0,0.0,0.0,102.0,13.0,11.0,54.2,2018/2019,SerieA
Diego Laxalt,uy URU,"DF,MF",Milan,25,1993,20.0,6.0,651.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.14,0.06,0.2,0.14,0.2,7.2,6.0,3.0,0.0,50.0,0.83,0.41,0.0,0.0,0.21,-1.0,-1.0,294.0,389.0,75.6,5181.0,1697.0,149.0,178.0,83.7,107.0,137.0,78.1,37.0,58.0,63.8,-0.4,7.0,24.0,9.0,5.0,19.0,342.0,47.0,5.0,1.0,54.0,9.0,21.0,0.0,0.0,0.0,0.0,254.0,46.0,89.0,274.0,54.0,18.0,42.0,0.0,0.0,5.0,12.0,19.0,17.0,2.35,14.0,0.0,2.0,1.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,13.0,6.0,5.0,15.0,28.0,53.6,13.0,177.0,50.0,28.2,63.0,75.0,39.0,21.0,3.0,0.0,18.0,3.0,12.0,0.0,483.0,13.0,126.0,236.0,154.0,16.0,438.0,12.0,25.0,48.0,13.0,0.0,334.0,2281.0,1264.0,330.0,302.0,91.5,11.0,7.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,70.0,3.0,9.0,25.0,2018/2019,SerieA
Darko Lazović,rs SRB,"MF,DF",Genoa,27,1990,33.0,30.0,2542.0,3.0,4.0,0.0,0.0,2.0,0.0,0.11,0.14,0.25,0.11,0.25,2.1,2.1,3.5,0.08,0.12,0.2,0.08,0.2,28.2,40.0,9.0,3.0,22.5,1.42,0.32,0.08,0.33,0.05,0.9,0.9,753.0,1078.0,69.9,13817.0,6234.0,337.0,393.0,85.8,310.0,445.0,69.7,95.0,197.0,48.2,0.5,42.0,66.0,40.0,14.0,124.0,889.0,189.0,24.0,0.0,196.0,44.0,104.0,20.0,0.0,7.0,2.0,588.0,209.0,281.0,148.0,730.0,41.0,145.0,3.0,5.0,20.0,26.0,39.0,88.0,3.12,55.0,13.0,12.0,7.0,1.0,8.0,0.28,4.0,1.0,3.0,0.0,0.0,0.0,31.0,15.0,15.0,6.0,10.0,18.0,41.0,43.9,23.0,351.0,93.0,26.5,109.0,139.0,103.0,33.0,4.0,0.0,29.0,10.0,36.0,0.0,1332.0,46.0,265.0,564.0,629.0,92.0,1142.0,49.0,84.0,58.3,52.0,2.0,911.0,7540.0,5263.0,962.0,798.0,83.0,39.0,21.0,0.0,15.0,14.0,3.0,0.0,0.0,0.0,220.0,13.0,16.0,44.8,2018/2019,SerieA
Manuel Lazzari,it ITA,"MF,DF",SPAL,24,1993,33.0,33.0,2835.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.25,0.25,0.0,0.25,1.6,1.6,5.5,0.05,0.18,0.23,0.05,0.23,31.5,37.0,5.0,0.0,13.5,1.17,0.16,0.0,0.0,0.04,-1.6,-1.6,1102.0,1471.0,74.9,17564.0,5930.0,626.0,726.0,86.2,390.0,513.0,76.0,77.0,169.0,45.6,2.5,55.0,40.0,67.0,49.0,70.0,1271.0,200.0,7.0,0.0,241.0,50.0,173.0,1.0,0.0,0.0,0.0,855.0,276.0,340.0,213.0,1010.0,47.0,192.0,3.0,3.0,26.0,28.0,88.0,100.0,3.17,80.0,4.0,6.0,2.0,7.0,13.0,0.41,10.0,1.0,0.0,1.0,1.0,0.0,35.0,21.0,18.0,13.0,4.0,18.0,48.0,37.5,30.0,294.0,86.0,29.3,118.0,116.0,60.0,46.0,4.0,0.0,42.0,15.0,35.0,2.0,1859.0,65.0,381.0,858.0,859.0,77.0,1663.0,66.0,111.0,59.5,71.0,1.0,1415.0,13428.0,9213.0,1488.0,1292.0,86.8,56.0,61.0,0.0,31.0,63.0,0.0,1.0,0.0,0.0,211.0,6.0,16.0,27.3,2018/2019,SerieA
Lucas Leiva,br BRA,MF,Lazio,31,1987,27.0,22.0,1987.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.09,0.09,0.0,0.09,0.7,0.7,2.1,0.03,0.1,0.13,0.03,0.13,22.1,15.0,2.0,1.0,13.3,0.68,0.09,0.0,0.0,0.04,-0.7,-0.7,1262.0,1446.0,87.3,23898.0,7726.0,499.0,548.0,91.1,578.0,648.0,89.2,171.0,221.0,77.4,-0.1,26.0,158.0,19.0,1.0,171.0,1378.0,68.0,49.0,2.0,235.0,28.0,12.0,14.0,1.0,0.0,0.0,1132.0,126.0,188.0,99.0,1231.0,87.0,1.0,4.0,4.0,16.0,28.0,16.0,45.0,2.04,35.0,6.0,1.0,1.0,0.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,84.0,59.0,36.0,45.0,3.0,33.0,95.0,34.7,62.0,413.0,137.0,33.2,168.0,217.0,28.0,35.0,8.0,0.0,27.0,43.0,43.0,1.0,1693.0,69.0,417.0,1084.0,280.0,17.0,1628.0,15.0,23.0,65.2,16.0,0.0,1153.0,5292.0,2699.0,1137.0,1082.0,95.2,10.0,16.0,0.0,45.0,22.0,2.0,0.0,0.0,0.0,323.0,34.0,18.0,65.4,2018/2019,SerieA
Mauricio Lemos,uy URU,DF,Sassuolo,22,1995,3.0,3.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,69.0,91.3,1405.0,295.0,16.0,18.0,88.9,33.0,35.0,94.3,13.0,15.0,86.7,0.0,0.0,0.0,0.0,0.0,4.0,65.0,4.0,4.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,54.0,7.0,8.0,8.0,56.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.01,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,19.0,8.0,42.1,10.0,8.0,1.0,5.0,1.0,0.0,4.0,0.0,8.0,0.0,87.0,15.0,48.0,42.0,2.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,51.0,270.0,124.0,49.0,49.0,100.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,75.0,2018/2019,SerieA
Lukas Lerager,dk DEN,MF,Genoa,25,1993,14.0,13.0,1122.0,1.0,0.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08,1.1,1.1,0.9,0.09,0.07,0.16,0.09,0.16,12.5,16.0,5.0,0.0,31.3,1.28,0.4,0.06,0.2,0.07,-0.1,-0.1,287.0,388.0,74.0,5064.0,1490.0,130.0,163.0,79.8,116.0,141.0,82.3,32.0,62.0,51.6,-0.9,16.0,37.0,13.0,5.0,37.0,376.0,12.0,4.0,0.0,76.0,15.0,14.0,0.0,0.0,0.0,0.0,220.0,75.0,93.0,43.0,281.0,41.0,1.0,5.0,1.0,7.0,7.0,10.0,24.0,1.93,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,28.0,17.0,23.0,4.0,17.0,51.0,33.3,34.0,411.0,91.0,22.1,96.0,242.0,73.0,19.0,1.0,0.0,18.0,16.0,19.0,0.0,538.0,16.0,104.0,297.0,167.0,28.0,526.0,2.0,4.0,50.0,2.0,0.0,303.0,1336.0,576.0,356.0,290.0,81.5,4.0,12.0,0.0,27.0,22.0,1.0,0.0,0.0,0.0,123.0,22.0,22.0,50.0,2018/2019,SerieA
Mehdi Léris,fr FRA,"MF,FW",Chievo,20,1998,23.0,18.0,1607.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.11,0.11,0.0,0.11,1.5,1.5,0.8,0.08,0.05,0.13,0.08,0.13,17.9,29.0,6.0,0.0,20.7,1.62,0.34,0.0,0.0,0.05,-1.5,-1.5,552.0,741.0,74.5,9306.0,2913.0,265.0,308.0,86.0,218.0,274.0,79.6,53.0,117.0,45.3,1.2,15.0,36.0,15.0,6.0,67.0,705.0,36.0,8.0,0.0,157.0,24.0,32.0,4.0,0.0,0.0,0.0,445.0,120.0,176.0,110.0,548.0,30.0,23.0,9.0,1.0,12.0,16.0,31.0,40.0,2.24,28.0,1.0,4.0,4.0,3.0,4.0,0.22,3.0,0.0,0.0,1.0,0.0,0.0,56.0,37.0,28.0,18.0,10.0,24.0,56.0,42.9,32.0,552.0,128.0,23.2,198.0,272.0,82.0,46.0,2.0,0.0,44.0,33.0,14.0,0.0,1009.0,27.0,218.0,513.0,352.0,30.0,975.0,34.0,57.0,59.6,36.0,1.0,707.0,3901.0,1876.0,779.0,639.0,82.0,31.0,39.0,0.0,42.0,15.0,1.0,0.0,0.0,0.0,165.0,26.0,29.0,47.3,2018/2019,SerieA
Karol Linetty,pl POL,MF,Sampdoria,23,1995,32.0,30.0,2507.0,3.0,3.0,0.0,0.0,11.0,0.0,0.11,0.11,0.22,0.11,0.22,2.7,2.7,3.1,0.1,0.11,0.21,0.1,0.21,27.9,35.0,14.0,0.0,40.0,1.26,0.5,0.09,0.21,0.08,0.3,0.3,1056.0,1274.0,82.9,16767.0,4513.0,588.0,666.0,88.3,378.0,450.0,84.0,77.0,114.0,67.5,-0.1,30.0,80.0,36.0,6.0,113.0,1249.0,25.0,9.0,7.0,263.0,18.0,19.0,3.0,1.0,0.0,0.0,985.0,157.0,132.0,329.0,872.0,36.0,13.0,8.0,2.0,16.0,28.0,30.0,65.0,2.33,54.0,0.0,2.0,2.0,5.0,9.0,0.32,8.0,0.0,0.0,0.0,1.0,0.0,77.0,49.0,31.0,30.0,16.0,23.0,90.0,25.6,67.0,628.0,162.0,25.8,176.0,322.0,130.0,51.0,5.0,0.0,46.0,15.0,13.0,0.0,1619.0,40.0,318.0,902.0,528.0,55.0,1596.0,21.0,45.0,46.7,22.0,2.0,1228.0,6441.0,4131.0,1322.0,1156.0,87.4,48.0,43.0,0.0,45.0,52.0,1.0,0.0,0.0,0.0,246.0,19.0,30.0,38.8,2018/2019,SerieA
Pol Lirola,es ESP,"DF,MF",Sassuolo,20,1997,35.0,32.0,2975.0,2.0,6.0,0.0,0.0,2.0,0.0,0.06,0.18,0.24,0.06,0.24,0.9,0.9,6.1,0.03,0.19,0.21,0.03,0.21,33.1,16.0,3.0,0.0,18.8,0.48,0.09,0.13,0.67,0.05,1.1,1.1,1366.0,1769.0,77.2,23183.0,9462.0,662.0,750.0,88.3,545.0,697.0,78.2,129.0,240.0,53.8,-0.1,40.0,82.0,32.0,22.0,117.0,1487.0,282.0,27.0,1.0,250.0,34.0,119.0,0.0,0.0,0.0,0.0,1094.0,360.0,315.0,38.0,1412.0,48.0,255.0,8.0,7.0,40.0,31.0,80.0,73.0,2.21,64.0,3.0,3.0,2.0,0.0,10.0,0.3,8.0,0.0,1.0,1.0,0.0,0.0,35.0,24.0,20.0,10.0,5.0,15.0,38.0,39.5,23.0,283.0,77.0,27.2,147.0,86.0,50.0,44.0,6.0,1.0,38.0,23.0,78.0,1.0,2055.0,114.0,601.0,980.0,644.0,72.0,1776.0,51.0,84.0,60.7,54.0,2.0,1385.0,9229.0,5859.0,1432.0,1290.0,90.1,28.0,32.0,0.0,17.0,11.0,3.0,0.0,0.0,2.0,284.0,12.0,22.0,35.3,2018/2019,SerieA
Adem Ljajić,rs SRB,FW,Torino,26,1991,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.35,0.0,0.35,0.35,0.35,0.3,2.0,1.0,0.0,50.0,6.0,3.0,0.0,0.0,0.06,-0.1,-0.1,17.0,22.0,77.3,235.0,83.0,10.0,12.0,83.3,7.0,8.0,87.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,18.0,2.0,2.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,11.0,17.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,15.0,112.0,85.0,24.0,21.0,87.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018/2019,SerieA
Manuel Locatelli,it ITA,MF,Sassuolo,20,1998,29.0,21.0,1847.0,2.0,4.0,0.0,0.0,7.0,0.0,0.1,0.19,0.29,0.1,0.29,2.3,2.3,4.0,0.11,0.19,0.3,0.11,0.3,20.5,31.0,7.0,0.0,22.6,1.51,0.34,0.06,0.29,0.07,-0.3,-0.3,1056.0,1233.0,85.6,18735.0,5108.0,497.0,541.0,91.9,421.0,479.0,87.9,122.0,182.0,67.0,0.0,37.0,94.0,23.0,1.0,93.0,1172.0,61.0,31.0,8.0,188.0,42.0,16.0,21.0,8.0,3.0,2.0,947.0,112.0,174.0,279.0,905.0,26.0,5.0,7.0,4.0,15.0,21.0,11.0,77.0,3.75,59.0,7.0,1.0,5.0,3.0,5.0,0.24,2.0,2.0,0.0,1.0,0.0,0.0,43.0,32.0,21.0,17.0,5.0,13.0,34.0,38.2,21.0,313.0,78.0,24.9,110.0,133.0,70.0,23.0,3.0,0.0,20.0,19.0,34.0,1.0,1481.0,67.0,314.0,826.0,426.0,38.0,1424.0,28.0,43.0,65.1,32.0,1.0,1108.0,4598.0,2453.0,1248.0,1081.0,86.6,35.0,28.0,0.0,35.0,29.0,0.0,0.0,1.0,0.0,202.0,16.0,27.0,37.2,2018/2019,SerieA
José Luis Palomino,ar ARG,DF,Atalanta,28,1990,30.0,25.0,2261.0,1.0,1.0,0.0,0.0,6.0,1.0,0.04,0.04,0.08,0.04,0.08,0.6,0.6,0.5,0.02,0.02,0.04,0.02,0.04,25.1,7.0,3.0,0.0,42.9,0.28,0.12,0.14,0.33,0.09,0.4,0.4,1158.0,1304.0,88.8,24185.0,6475.0,340.0,376.0,90.4,620.0,672.0,92.3,189.0,235.0,80.4,0.5,5.0,41.0,2.0,2.0,44.0,1234.0,70.0,43.0,0.0,183.0,34.0,4.0,0.0,0.0,0.0,0.0,1027.0,138.0,139.0,983.0,175.0,87.0,27.0,6.0,2.0,15.0,12.0,13.0,18.0,0.72,14.0,1.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,59.0,39.0,40.0,17.0,2.0,22.0,46.0,47.8,24.0,324.0,129.0,39.8,160.0,153.0,11.0,47.0,17.0,0.0,30.0,38.0,108.0,0.0,1555.0,160.0,789.0,779.0,57.0,10.0,1490.0,10.0,14.0,71.4,10.0,0.0,928.0,4806.0,1884.0,876.0,860.0,98.2,2.0,3.0,1.0,31.0,8.0,1.0,0.0,0.0,0.0,340.0,50.0,25.0,66.7,2018/2019,SerieA
