player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,League
Keinan Davis,eng ENG,FW,Aston Villa,22-320,1998,3.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,75.0,196.0,47.0,9.0,10.0,90.0,5.0,9.0,55.6,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,20.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,5.0,2.0,13.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,2.0,7.0,16.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,14.0,55.0,24.0,33.0,20.0,60.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,42.9,2020/2021,Premier League
Leif Davis,eng ENG,DF,Leeds United,20-352,2000,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,85.0,381.0,158.0,5.0,5.0,100.0,10.0,11.0,90.9,2.0,4.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,2.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,0.0,0.0,5.0,6.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,24.0,5.0,15.0,8.0,3.0,0.0,24.0,1.0,1.0,100.0,1.0,0.0,16.0,144.0,64.0,19.0,16.0,84.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2020/2021,Premier League
Kevin De Bruyne,be BEL,MF,Manchester City,29-184,1991,13.0,12.0,1103.0,2.0,7.0,2.0,3.0,1.0,0.0,0.16,0.57,0.73,0.0,0.57,6.2,3.9,5.3,0.5,0.43,0.94,0.32,0.75,12.3,42.0,12.0,7.0,28.6,3.43,0.98,0.0,0.0,0.09,-4.2,-3.9,562.0,752.0,74.7,10775.0,3389.0,246.0,296.0,83.1,221.0,272.0,81.3,81.0,139.0,58.3,1.7,43.0,60.0,44.0,5.0,95.0,670.0,82.0,26.0,12.0,99.0,31.0,35.0,50.0,16.0,14.0,6.0,545.0,69.0,138.0,87.0,635.0,21.0,4.0,1.0,5.0,15.0,21.0,44.0,76.0,6.2,51.0,13.0,5.0,2.0,2.0,12.0,0.98,9.0,0.0,1.0,0.0,1.0,0.0,19.0,15.0,3.0,10.0,6.0,6.0,29.0,20.7,23.0,180.0,60.0,33.3,19.0,81.0,80.0,15.0,2.0,0.0,13.0,4.0,4.0,0.0,902.0,11.0,74.0,391.0,518.0,61.0,817.0,21.0,37.0,56.8,24.0,1.0,626.0,4138.0,2723.0,779.0,675.0,86.6,19.0,17.0,0.0,12.0,18.0,1.0,1.0,0.0,0.0,89.0,4.0,6.0,40.0,2020/2021,Premier League
Liam Delap,eng ENG,FW,Manchester City,17-325,2003,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.4,1.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.03,0.0,0.0,5.0,7.0,71.4,45.0,0.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,7.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,16.0,7.0,43.8,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,2020/2021,Premier League
Fabian Delph,eng ENG,"MF,DF",Everton,31-038,1989,5.0,2.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,2.4,1.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.03,0.0,0.0,174.0,197.0,88.3,3031.0,830.0,81.0,87.0,93.1,75.0,80.0,93.8,16.0,26.0,61.5,0.0,1.0,14.0,1.0,0.0,15.0,188.0,9.0,1.0,0.0,16.0,1.0,3.0,0.0,0.0,0.0,0.0,155.0,17.0,25.0,124.0,62.0,3.0,8.0,0.0,0.0,1.0,2.0,4.0,2.0,0.84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,4.0,20.0,8.0,12.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,0.0,221.0,7.0,68.0,131.0,41.0,0.0,212.0,6.0,9.0,66.7,6.0,0.0,164.0,881.0,482.0,178.0,174.0,97.8,1.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2020/2021,Premier League
Leander Dendoncker,be BEL,MF,Wolves,25-258,1995,12.0,11.0,947.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.19,0.04,0.22,0.19,0.22,10.5,15.0,6.0,0.0,40.0,1.43,0.57,0.0,0.0,0.13,-2.0,-2.0,310.0,363.0,85.4,5137.0,986.0,146.0,166.0,88.0,129.0,151.0,85.4,25.0,29.0,86.2,-0.4,10.0,22.0,1.0,1.0,23.0,359.0,4.0,3.0,0.0,74.0,6.0,4.0,1.0,0.0,1.0,0.0,237.0,62.0,64.0,53.0,247.0,31.0,0.0,4.0,0.0,2.0,5.0,6.0,18.0,1.71,15.0,0.0,0.0,3.0,0.0,2.0,0.19,0.0,0.0,0.0,2.0,0.0,0.0,21.0,13.0,11.0,8.0,2.0,9.0,25.0,36.0,16.0,200.0,58.0,29.0,79.0,91.0,30.0,19.0,4.0,0.0,15.0,5.0,16.0,0.0,460.0,23.0,110.0,250.0,116.0,32.0,456.0,5.0,8.0,62.5,5.0,0.0,214.0,940.0,410.0,377.0,298.0,79.0,8.0,4.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,86.0,35.0,21.0,62.5,2020/2021,Premier League
Ibrahima Diallo,fr FRA,MF,Southampton,21-296,1999,7.0,1.0,118.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,78.0,84.6,1259.0,257.0,21.0,24.0,87.5,37.0,38.0,97.4,7.0,14.0,50.0,0.0,1.0,2.0,1.0,0.0,5.0,76.0,2.0,1.0,0.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,65.0,4.0,9.0,9.0,67.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,3.0,5.0,60.0,2.0,35.0,14.0,40.0,6.0,25.0,4.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,95.0,4.0,17.0,72.0,10.0,2.0,93.0,3.0,3.0,100.0,3.0,0.0,60.0,278.0,142.0,74.0,68.0,91.9,2.0,4.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,2.0,0.0,2020/2021,Premier League
Grady Diangana,eng ENG,"MF,FW",West Brom,22-254,1998,13.0,12.0,952.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,0.5,0.5,0.1,0.05,0.01,0.06,0.05,0.06,10.6,11.0,4.0,0.0,36.4,1.04,0.38,0.09,0.25,0.04,0.5,0.5,197.0,261.0,75.5,2747.0,673.0,112.0,137.0,81.8,72.0,87.0,82.8,5.0,18.0,27.8,-0.1,4.0,13.0,6.0,0.0,21.0,255.0,6.0,1.0,2.0,54.0,0.0,11.0,2.0,0.0,0.0,1.0,191.0,38.0,32.0,213.0,29.0,5.0,1.0,3.0,2.0,3.0,6.0,14.0,16.0,1.51,9.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,16.0,5.0,5.0,9.0,24.0,37.5,15.0,235.0,49.0,20.9,109.0,77.0,49.0,24.0,1.0,0.0,23.0,11.0,4.0,0.0,444.0,15.0,88.0,185.0,199.0,24.0,438.0,23.0,46.0,50.0,24.0,2.0,307.0,2041.0,1296.0,444.0,302.0,68.0,28.0,32.0,0.0,9.0,25.0,4.0,0.0,0.0,0.0,57.0,13.0,29.0,31.0,2020/2021,Premier League
Raphael Dias Belloli,br BRA,MF,Leeds United,24-015,1996,10.0,7.0,665.0,1.0,2.0,0.0,0.0,2.0,0.0,0.14,0.27,0.41,0.14,0.41,2.1,2.1,2.1,0.29,0.28,0.57,0.29,0.57,7.4,27.0,8.0,1.0,29.6,3.65,1.08,0.04,0.13,0.08,-1.1,-1.1,201.0,294.0,68.4,3860.0,1514.0,82.0,100.0,82.0,91.0,118.0,77.1,25.0,56.0,44.6,-0.1,18.0,21.0,16.0,3.0,45.0,264.0,30.0,8.0,1.0,29.0,13.0,23.0,19.0,7.0,10.0,1.0,198.0,37.0,59.0,258.0,27.0,5.0,3.0,1.0,1.0,2.0,12.0,19.0,31.0,4.2,19.0,6.0,3.0,1.0,0.0,3.0,0.41,2.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,5.0,1.0,3.0,18.0,16.7,15.0,112.0,30.0,26.8,25.0,45.0,42.0,11.0,0.0,0.0,11.0,8.0,9.0,0.0,391.0,9.0,55.0,165.0,193.0,42.0,362.0,13.0,21.0,61.9,14.0,2.0,255.0,1763.0,1232.0,363.0,268.0,73.8,19.0,5.0,0.0,5.0,4.0,7.0,0.0,0.0,0.0,48.0,2.0,8.0,20.0,2020/2021,Premier League
Rúben Dias,pt POR,DF,Manchester City,23-229,1997,12.0,12.0,1059.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.07,0.0,0.07,0.07,0.07,11.8,7.0,3.0,0.0,42.9,0.59,0.25,0.0,0.0,0.12,-0.8,-0.8,924.0,999.0,92.5,19827.0,5006.0,224.0,238.0,94.1,539.0,565.0,95.4,156.0,187.0,83.4,0.0,1.0,62.0,1.0,0.0,41.0,982.0,17.0,16.0,0.0,80.0,18.0,1.0,0.0,0.0,0.0,0.0,854.0,51.0,94.0,163.0,780.0,39.0,1.0,2.0,4.0,9.0,2.0,3.0,7.0,0.59,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,1.0,0.0,1.0,7.0,14.3,6.0,57.0,16.0,28.1,36.0,14.0,7.0,16.0,8.0,0.0,8.0,5.0,41.0,0.0,1082.0,100.0,431.0,703.0,27.0,14.0,1067.0,1.0,2.0,50.0,1.0,0.0,793.0,4259.0,2299.0,878.0,866.0,98.6,4.0,2.0,0.0,8.0,10.0,1.0,0.0,0.0,1.0,131.0,21.0,8.0,72.4,2020/2021,Premier League
Eric Dier,eng ENG,DF,Tottenham,26-349,1994,14.0,14.0,1260.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.03,0.0,0.03,0.03,0.03,14.0,7.0,2.0,5.0,28.6,0.5,0.14,0.0,0.0,0.05,-0.4,-0.4,647.0,777.0,83.3,15468.0,5013.0,158.0,177.0,89.3,323.0,352.0,91.8,163.0,236.0,69.1,0.0,1.0,41.0,4.0,0.0,38.0,756.0,21.0,21.0,0.0,70.0,35.0,0.0,0.0,0.0,0.0,0.0,542.0,68.0,167.0,144.0,561.0,45.0,0.0,1.0,2.0,17.0,8.0,11.0,6.0,0.43,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,3.0,1.0,5.0,9.0,55.6,4.0,64.0,19.0,29.7,43.0,18.0,3.0,20.0,14.0,0.0,6.0,9.0,93.0,0.0,919.0,176.0,552.0,394.0,25.0,7.0,893.0,0.0,0.0,0.0,0.0,0.0,541.0,3138.0,1888.0,622.0,615.0,98.9,0.0,2.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,138.0,47.0,19.0,71.2,2020/2021,Premier League
Lucas Digne,fr FRA,DF,Everton,27-162,1993,8.0,8.0,701.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.51,0.51,0.0,0.51,0.2,0.2,1.7,0.02,0.22,0.24,0.02,0.24,7.8,3.0,0.0,1.0,0.0,0.39,0.0,0.0,0.0,0.06,-0.2,-0.2,420.0,554.0,75.8,7782.0,2924.0,185.0,215.0,86.0,171.0,208.0,82.2,54.0,100.0,54.0,2.3,13.0,31.0,10.0,8.0,41.0,450.0,104.0,26.0,0.0,49.0,15.0,44.0,8.0,0.0,8.0,0.0,294.0,110.0,150.0,400.0,30.0,33.0,70.0,3.0,3.0,11.0,12.0,20.0,19.0,2.44,12.0,6.0,0.0,1.0,0.0,5.0,0.64,3.0,1.0,0.0,1.0,0.0,0.0,16.0,7.0,12.0,4.0,0.0,5.0,15.0,33.3,10.0,112.0,27.0,24.1,52.0,40.0,20.0,18.0,2.0,0.0,16.0,0.0,27.0,0.0,638.0,34.0,176.0,298.0,196.0,14.0,539.0,2.0,6.0,33.3,2.0,0.0,324.0,1549.0,915.0,417.0,380.0,91.1,4.0,10.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,92.0,25.0,6.0,80.6,2020/2021,Premier League
Virgil van Dijk,nl NED,DF,Liverpool,29-174,1991,5.0,5.0,370.0,1.0,0.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,0.3,0.3,0.0,0.08,0.0,0.08,0.08,0.08,4.1,4.0,2.0,0.0,50.0,0.97,0.49,0.25,0.5,0.08,0.7,0.7,295.0,327.0,90.2,7035.0,2127.0,61.0,65.0,93.8,176.0,186.0,94.6,58.0,75.0,77.3,0.0,0.0,26.0,0.0,0.0,20.0,324.0,3.0,3.0,0.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,254.0,19.0,54.0,65.0,242.0,10.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21.4,7.0,7.0,0.0,3.0,2.0,0.0,1.0,0.0,13.0,1.0,353.0,26.0,146.0,213.0,9.0,5.0,350.0,0.0,0.0,0.0,0.0,0.0,245.0,896.0,418.0,287.0,281.0,97.9,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,47.0,16.0,7.0,69.6,2020/2021,Premier League
Issa Diop,fr FRA,DF,West Ham,23-355,1997,4.0,3.0,298.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,169.0,89.3,3170.0,883.0,48.0,49.0,98.0,70.0,73.0,95.9,31.0,43.0,72.1,0.0,0.0,6.0,0.0,0.0,5.0,161.0,8.0,7.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,140.0,7.0,22.0,14.0,143.0,10.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,35.3,7.0,7.0,3.0,5.0,4.0,0.0,1.0,2.0,13.0,1.0,190.0,21.0,82.0,114.0,0.0,0.0,182.0,1.0,1.0,100.0,1.0,0.0,120.0,655.0,377.0,137.0,133.0,97.1,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,27.0,4.0,2.0,66.7,2020/2021,Premier League
Moussa Djenepo,ml MLI,MF,Southampton,22-197,1998,11.0,8.0,588.0,1.0,0.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,0.4,0.4,0.5,0.06,0.08,0.14,0.06,0.14,6.5,8.0,2.0,0.0,25.0,1.22,0.31,0.13,0.5,0.05,0.6,0.6,156.0,211.0,73.9,2321.0,452.0,87.0,107.0,81.3,57.0,68.0,83.8,8.0,15.0,53.3,-0.5,6.0,10.0,7.0,0.0,12.0,210.0,1.0,1.0,1.0,27.0,3.0,6.0,0.0,0.0,0.0,0.0,166.0,23.0,22.0,54.0,141.0,8.0,0.0,5.0,1.0,4.0,5.0,16.0,20.0,3.06,10.0,0.0,8.0,0.0,2.0,4.0,0.61,1.0,0.0,2.0,0.0,1.0,0.0,18.0,10.0,8.0,4.0,6.0,7.0,25.0,28.0,18.0,156.0,41.0,26.3,33.0,70.0,53.0,14.0,0.0,0.0,14.0,1.0,3.0,0.0,314.0,4.0,49.0,153.0,138.0,27.0,314.0,21.0,33.0,63.6,24.0,0.0,234.0,1404.0,838.0,285.0,213.0,74.7,23.0,9.0,0.0,19.0,12.0,2.0,0.0,0.0,0.0,56.0,4.0,13.0,23.5,2020/2021,Premier League
Matt Doherty,ie IRL,DF,Tottenham,28-348,1992,7.0,7.0,615.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15,0.3,0.3,0.4,0.05,0.06,0.11,0.05,0.11,6.8,1.0,1.0,0.0,100.0,0.15,0.15,0.0,0.0,0.34,-0.3,-0.3,313.0,400.0,78.3,4909.0,1891.0,182.0,210.0,86.7,108.0,139.0,77.7,19.0,40.0,47.5,0.6,5.0,13.0,6.0,2.0,26.0,321.0,79.0,5.0,0.0,40.0,4.0,12.0,0.0,0.0,0.0,0.0,217.0,99.0,84.0,18.0,263.0,22.0,74.0,2.0,2.0,5.0,7.0,11.0,14.0,2.05,11.0,1.0,0.0,0.0,2.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,5.0,5.0,5.0,8.0,18.0,44.4,10.0,87.0,17.0,19.5,38.0,32.0,17.0,20.0,4.0,0.0,16.0,4.0,23.0,0.0,489.0,23.0,137.0,237.0,139.0,12.0,411.0,3.0,7.0,42.9,4.0,0.0,244.0,1137.0,635.0,326.0,292.0,89.6,8.0,6.0,0.0,9.0,7.0,0.0,0.0,1.0,0.0,53.0,31.0,14.0,68.9,2020/2021,Premier League
Gabriel Dos Santos,br BRA,DF,Arsenal,23-010,1997,12.0,12.0,1051.0,2.0,0.0,0.0,0.0,3.0,1.0,0.17,0.0,0.17,0.17,0.17,0.7,0.7,0.0,0.06,0.0,0.07,0.06,0.07,11.7,10.0,3.0,0.0,30.0,0.86,0.26,0.2,0.67,0.07,1.3,1.3,772.0,886.0,87.1,16528.0,4338.0,196.0,216.0,90.7,430.0,462.0,93.1,139.0,194.0,71.6,0.0,1.0,50.0,1.0,0.0,25.0,868.0,18.0,17.0,0.0,75.0,17.0,0.0,0.0,0.0,0.0,0.0,705.0,79.0,102.0,792.0,55.0,19.0,1.0,2.0,2.0,10.0,13.0,6.0,6.0,0.51,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,11.0,4.0,0.0,5.0,10.0,50.0,5.0,76.0,29.0,38.2,45.0,26.0,5.0,24.0,16.0,0.0,8.0,8.0,51.0,2.0,1008.0,138.0,535.0,511.0,27.0,16.0,993.0,1.0,4.0,25.0,2.0,0.0,726.0,4360.0,2520.0,794.0,781.0,98.4,1.0,2.0,1.0,13.0,16.0,0.0,0.0,0.0,0.0,102.0,29.0,24.0,54.7,2020/2021,Premier League
Abdoulaye Doucouré,fr FRA,MF,Everton,27-363,1993,15.0,15.0,1268.0,1.0,2.0,0.0,0.0,4.0,0.0,0.07,0.14,0.21,0.07,0.21,1.4,1.4,1.4,0.1,0.1,0.19,0.1,0.19,14.1,11.0,4.0,0.0,36.4,0.78,0.28,0.09,0.25,0.12,-0.4,-0.4,642.0,738.0,87.0,10937.0,2258.0,297.0,330.0,90.0,263.0,290.0,90.7,62.0,79.0,78.5,0.6,10.0,37.0,9.0,0.0,31.0,729.0,9.0,6.0,1.0,91.0,8.0,3.0,1.0,0.0,0.0,0.0,576.0,105.0,57.0,79.0,605.0,36.0,2.0,3.0,0.0,5.0,15.0,15.0,20.0,1.42,19.0,0.0,1.0,0.0,0.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,17.0,5.0,4.0,5.0,20.0,25.0,15.0,273.0,76.0,27.8,111.0,117.0,45.0,22.0,6.0,0.0,16.0,14.0,12.0,1.0,861.0,29.0,250.0,473.0,187.0,19.0,853.0,6.0,11.0,54.5,7.0,1.0,526.0,2637.0,1274.0,655.0,593.0,90.5,14.0,15.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,166.0,18.0,15.0,54.5,2020/2021,Premier League
Paul Dummett,wal WAL,DF,Newcastle Utd,29-094,1991,1.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,73.9,241.0,95.0,10.0,10.0,100.0,7.0,9.0,77.8,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,6.0,17.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,28.0,0.0,6.0,18.0,4.0,0.0,28.0,1.0,1.0,100.0,1.0,0.0,17.0,43.0,22.0,19.0,18.0,94.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,60.0,2020/2021,Premier League
Lewis Dunk,eng ENG,DF,Brighton,29-038,1991,12.0,12.0,1079.0,1.0,0.0,0.0,0.0,3.0,1.0,0.08,0.0,0.08,0.08,0.08,1.5,1.5,0.1,0.12,0.01,0.13,0.12,0.13,12.0,12.0,3.0,1.0,25.0,1.0,0.25,0.08,0.33,0.12,-0.5,-0.5,695.0,779.0,89.2,15845.0,4093.0,169.0,181.0,93.4,369.0,390.0,94.6,151.0,198.0,76.3,-0.1,2.0,40.0,0.0,0.0,24.0,748.0,31.0,26.0,0.0,65.0,19.0,0.0,0.0,0.0,0.0,0.0,562.0,87.0,130.0,48.0,644.0,53.0,5.0,12.0,0.0,11.0,10.0,5.0,7.0,0.58,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,10.0,6.0,0.0,6.0,11.0,54.5,5.0,70.0,28.0,40.0,39.0,28.0,3.0,16.0,10.0,0.0,6.0,7.0,42.0,0.0,872.0,141.0,525.0,351.0,49.0,16.0,842.0,2.0,2.0,100.0,2.0,0.0,545.0,3071.0,1442.0,599.0,588.0,98.2,2.0,1.0,0.0,11.0,11.0,1.0,0.0,0.0,1.0,166.0,27.0,18.0,60.0,2020/2021,Premier League
